time_s,ekf_lat,ekf_lon,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
718.095, 12.968215699,77.506252106, -2.339,-2.195,0.0, -6.000,-0.200,0.0,42.89,-0.878860,0.0,0.0,0.0,0.0,-0.036538,14220,154,2989,-9,84,-561,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-2973.408,-1502.199,3331.329,1,1,0,0,0,0,215.914,6.00,852.64,1941.71,0.076,-4049.591,-1873.849,0.0,0,0
719.096, 12.968488588,77.506243894, -4.617,-3.107,0.0, -6.000,0.374,0.0,33.66,-0.880758,0.0,0.0,0.0,0.0,-0.036301,14332,-231,3189,-444,-26,-548,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-2974.295,-1472.005,3318.618,1,1,0,0,0,0,216.915,6.00,852.64,1941.71,0.074,-4050.484,-1843.665,0.0,0,0
720.097, 12.968804567,77.506238690, -7.510,-3.371,0.0, -6.000,0.152,0.0,23.92,-0.884420,0.0,0.0,0.0,0.0,-0.036067,14132,-653,4202,-407,149,-498,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-2974.854,-1437.043,3303.763,1,1,0,0,0,0,217.916,6.00,852.64,1941.71,0.074,-4051.044,-1808.687,0.0,0,0
721.098, 12.969243498,77.506260343, -10.459,-2.283,0.0, -6.000,0.137,0.0,12.03,-0.892148,0.0,0.0,0.0,0.0,-0.035728,15743,-815,3901,-264,123,-603,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-2972.498,-1388.477,3280.794,1,1,0,0,0,0,218.918,6.00,852.64,1941.71,0.074,-4048.696,-1760.137,0.0,0,0
722.098, 12.969622389,77.506252355, -13.636,-0.408,0.0, -6.000,0.916,0.0,1.46,-0.901825,0.0,0.0,0.0,0.0,-0.035898,16031,-1224,2589,-9,-92,-580,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-2973.358,-1346.554,3264.057,1,1,0,0,0,0,219.918,6.00,852.64,1941.71,0.073,-4049.554,-1718.190,0.0,0,0
723.098, 12.969887383,77.506187868, -17.146,1.755,0.0, -6.000,0.299,0.0,-6.04,-0.910614,0.0,0.0,0.0,0.0,-0.036690,15005,-343,5502,-4,36,-372,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-2980.352,-1317.233,3258.466,1,1,0,0,0,0,220.918,6.00,852.64,1941.71,0.072,-4056.539,-1688.838,0.0,0,0
724.098, 12.969993385,77.506026817, -21.461,3.421,0.0, -6.000,0.666,0.0,-9.19,-0.914268,0.0,0.0,0.0,0.0,-0.037870,16142,-144,5289,-97,176,-324,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-2997.826,-1305.502,3269.755,1,1,0,0,0,0,221.918,6.00,852.64,1941.71,0.069,-4074.006,-1677.089,0.0,0,0
725.099, 12.970097899,77.505821885, -25.747,5.275,0.0, -6.000,0.975,0.0,-11.71,-0.917803,0.0,0.0,0.0,0.0,-0.039497,14696,-678,2976,284,-718,-487,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3020.062,-1293.934,3285.581,1,1,0,0,0,0,222.919,6.00,852.64,1941.71,0.069,-4096.241,-1665.521,0.0,0,0
726.100, 12.970223106,77.505586898, -29.900,7.364,0.0, -6.000,0.943,0.0,-13.93,-0.921859,0.0,0.0,0.0,0.0,-0.041375,13608,-430,6038,-1078,-750,-421,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3045.559,-1280.077,3303.638,1,1,0,0,0,0,223.919,6.00,852.64,1941.71,0.069,-4121.737,-1651.659,0.0,0,0
727.101, 12.970316884,77.505282610, -34.520,9.176,0.0, -6.000,1.059,0.0,-14.93,-0.923612,0.0,0.0,0.0,0.0,-0.043393,17455,2590,2814,-707,1859,60,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3078.577,-1269.696,3330.129,1,1,0,0,0,0,224.921,6.00,852.64,1941.71,0.069,-4154.752,-1641.272,0.0,0,0
728.102, 12.970393489,77.504918199, -39.409,10.584,0.0, -6.000,0.667,0.0,-15.12,-0.923665,0.0,0.0,0.0,0.0,-0.045019,16405,-2256,3864,-683,936,-503,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3118.119,-1261.214,3363.529,1,1,0,0,0,0,225.922,6.00,852.64,1941.71,0.069,-4194.293,-1632.790,0.0,0,0
729.104, 12.970470138,77.504499097, -44.298,11.852,0.0, -6.000,0.991,0.0,-15.03,-0.923309,0.0,0.0,0.0,0.0,-0.046974,15694,-902,2014,149,-457,-97,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3163.595,-1252.726,3402.596,1,1,0,0,0,0,226.923,6.00,852.64,1941.71,0.067,-4239.769,-1624.300,0.0,0,0
730.105, 12.970560801,77.504045012, -49.339,13.019,0.0, -6.000,1.170,0.0,-14.80,-0.922966,0.0,0.0,0.0,0.0,-0.048120,16068,-269,3702,-377,248,-81,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3212.868,-1242.687,3444.821,1,1,0,0,0,0,227.925,6.00,852.64,1941.71,0.068,-4289.045,-1614.264,0.0,0,0
731.106, 12.970688720,77.503568538, -53.151,14.142,0.0, -6.000,0.222,0.0,-14.90,-0.922978,0.0,0.0,0.0,0.0,-0.048253,15969,1335,3527,433,-109,-26,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3264.569,-1228.525,3488.078,1,1,0,0,0,0,228.925,6.00,852.64,1941.71,0.067,-4340.750,-1600.111,0.0,0,0
732.107, 12.970814796,77.503081765, -53.170,14.069,0.0, -6.000,0.983,0.0,-14.83,-0.923327,0.0,0.0,0.0,0.0,-0.048265,14507,863,1590,106,179,-38,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3317.388,-1214.567,3532.738,1,1,0,0,0,0,229.926,6.00,852.64,1941.71,0.067,-4393.569,-1586.154,0.0,0,0
733.107, 12.970925106,77.502597387, -53.257,13.737,0.0, -6.000,0.888,0.0,-14.45,-0.924167,0.0,0.0,0.0,0.0,-0.048292,17306,539,4740,-256,-3,172,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3369.947,-1202.354,3578.016,1,1,0,0,0,0,230.927,6.00,852.64,1941.71,0.067,-4446.123,-1573.906,0.0,0,0
734.108, 12.971042413,77.502146518, -53.332,13.442,0.0, -6.000,1.219,0.0,-14.10,-0.927285,0.0,0.0,0.0,0.0,-0.048348,12197,254,2927,-1217,339,385,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3418.870,-1189.366,3619.843,1,1,0,0,0,0,231.927,6.00,852.64,1941.71,0.066,-4495.065,-1560.857,0.0,0,0
735.109, 12.970765310,77.501714159, -54.571,6.859,0.0, -5.596,0.156,0.0,-7.10,-0.938417,0.0,0.0,0.0,0.0,-0.048814,8127,-2503,5851,-1331,-2626,534,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3465.791,-1220.019,3674.255,1,1,0,0,0,0,232.929,6.00,852.64,1941.71,0.066,-4542.007,-1591.505,0.0,0,0
736.110, 12.970515070,77.501246576, -54.968,1.888,0.0, -6.000,1.199,0.0,-1.95,-0.945606,0.0,0.0,0.0,0.0,-0.049004,15694,-256,1839,458,-252,313,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3516.534,-1247.698,3731.322,1,1,0,0,0,0,233.930,6.00,852.64,1941.71,0.067,-4592.711,-1619.239,0.0,0,0
737.111, 12.970385862,77.500764894, -54.998,-0.415,0.0, -6.000,1.700,0.0,0.46,-0.949221,0.0,0.0,0.0,0.0,-0.049078,18493,-44,5339,1088,-6,287,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3568.805,-1261.986,3785.364,1,1,0,0,0,0,234.930,6.00,852.64,1941.71,0.066,-4644.989,-1633.510,0.0,0,0
738.111, 12.970108243,77.500375695, -54.786,-4.842,0.0, -6.000,1.265,0.0,5.09,-0.959843,0.0,0.0,0.0,0.0,-0.049022,18468,-4897,6989,687,390,353,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3611.043,-1292.696,3835.453,1,1,0,0,0,0,235.931,6.00,852.64,1941.71,0.066,-4687.240,-1664.211,0.0,0,0
739.111, 12.969758921,77.499971304, -54.182,-9.450,0.0, -6.000,2.554,0.0,9.92,-0.969190,0.0,0.0,0.0,0.0,-0.048949,13808,-678,2989,156,936,274,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3654.932,-1331.340,3889.857,1,1,0,0,0,0,236.931,6.00,852.64,1941.71,0.065,-4731.111,-1702.877,0.0,0,0
740.112, 12.969378900,77.499557700, -53.287,-13.619,0.0, -6.000,1.519,0.0,14.37,-0.977015,0.0,0.0,0.0,0.0,-0.048827,16556,-82,3289,380,-722,265,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3699.820,-1373.380,3946.497,1,1,0,0,0,0,237.931,6.00,852.64,1941.71,0.064,-4776.007,-1744.909,0.0,0,0
741.112, 12.969565730,77.499267915, -52.765,-10.564,0.0, -6.000,2.232,0.0,11.31,-0.984538,0.0,0.0,0.0,0.0,-0.047908,13884,-778,3552,607,462,192,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3731.262,-1352.702,3968.894,1,1,0,0,0,0,238.932,6.00,852.64,1941.71,0.063,-4807.491,-1724.392,0.0,0,0
742.113, 12.969507044,77.498783501, -54.010,-10.388,0.0, -6.000,2.306,0.0,10.88,-0.984839,0.0,0.0,0.0,0.0,-0.047935,13507,950,2164,871,247,-80,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3783.829,-1359.187,4020.541,1,1,0,0,0,0,239.932,6.00,852.64,1941.71,0.063,-4860.008,-1730.772,0.0,0,0
743.114, 12.969373232,77.498328332, -53.875,-11.067,0.0, -6.000,2.593,0.0,11.62,-0.987372,0.0,0.0,0.0,0.0,-0.047900,17280,-2119,4140,-793,640,181,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3833.223,-1373.984,4072.030,1,1,0,0,0,0,240.933,6.00,852.64,1941.71,0.062,-4909.407,-1745.538,0.0,0,0
744.115, 12.969313394,77.497912634, -53.903,-10.929,0.0, -6.000,1.548,0.0,11.44,-0.991161,0.0,0.0,0.0,0.0,-0.047797,15908,-2304,1051,-64,-128,-129,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3878.333,-1380.596,4116.736,1,1,0,0,0,0,241.935,6.00,852.64,1941.71,0.063,-4954.525,-1752.239,0.0,0,0
745.116, 12.969343668,77.497445978, -54.150,-9.631,0.0, -6.000,2.793,0.0,10.07,-0.991948,0.0,0.0,0.0,0.0,-0.047714,15831,-1610,3214,-87,-172,10,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3928.971,-1377.238,4163.363,1,1,0,0,0,0,242.936,6.00,852.64,1941.71,0.062,-5005.153,-1748.848,0.0,0,0
746.117, 12.969563059,77.497047742, -54.591,-6.694,0.0, -6.000,3.360,0.0,6.96,-0.995357,0.0,0.0,0.0,0.0,-0.047476,13583,1335,3051,-29,498,-175,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-3972.180,-1352.955,4196.272,1,1,0,0,0,0,243.937,6.00,852.64,1941.71,0.062,-5048.388,-1724.629,0.0,0,0
747.118, 12.969489235,77.496594942, -54.549,-7.028,0.0, -6.000,1.817,0.0,7.35,-0.997786,0.0,0.0,0.0,0.0,-0.047496,15544,-690,5452,44,-333,97,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4021.316,-1361.114,4245.423,1,1,0,0,0,0,244.938,6.00,852.64,1941.71,0.062,-5097.499,-1732.672,0.0,0,0
748.119, 12.969171658,77.496207511, -54.073,-10.055,0.0, -6.000,1.851,0.0,10.58,-1.003861,0.0,0.0,0.0,0.0,-0.047683,15734,-1398,3889,-700,-18,228,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4063.364,-1396.245,4296.560,1,1,0,0,0,0,245.938,6.00,852.64,1941.71,0.062,-5139.629,-1767.728,0.0,0,0
749.120, 12.968966834,77.495831863, -53.759,-11.615,0.0, -4.658,1.676,0.0,12.16,-1.009617,0.0,0.0,0.0,0.0,-0.047739,8302,1360,814,511,-223,-108,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4104.131,-1418.900,4342.484,1,1,0,0,0,0,246.940,6.00,852.64,1941.71,0.062,-5180.333,-1790.569,0.0,0,0
750.122, 12.969006977,77.495479341, -53.955,-10.673,0.0, -6.000,2.250,0.0,11.21,-1.015579,0.0,0.0,0.0,0.0,-0.047530,16106,-827,3515,498,103,59,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4142.384,-1414.452,4377.216,1,1,0,0,0,0,247.941,6.00,852.64,1941.71,0.062,-5218.579,-1785.985,0.0,0,0
751.122, 12.969066827,77.495179157, -54.129,-9.749,0.0, -6.000,2.438,0.0,10.23,-1.023733,0.0,0.0,0.0,0.0,-0.047355,14934,-3619,2064,-1034,1132,234,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4174.957,-1407.823,4405.931,1,1,0,0,0,0,248.941,6.00,852.64,1941.71,0.061,-5251.165,-1779.335,0.0,0,0
752.122, 12.968945099,77.494834699, -53.993,-10.478,0.0, -6.000,2.839,0.0,10.94,-1.030169,0.0,0.0,0.0,0.0,-0.047362,14595,-865,-161,818,205,-17,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4212.337,-1421.285,4445.654,1,1,0,0,0,0,249.942,6.00,852.64,1941.71,0.061,-5288.606,-1793.058,0.0,0,0
753.124, 12.968835818,77.494412196, -53.927,-10.813,0.0, -6.000,2.307,0.0,11.36,-1.033252,0.0,0.0,0.0,0.0,-0.047362,16057,55,2727,-599,361,251,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4258.187,-1433.368,4492.961,1,1,0,0,0,0,250.943,6.00,852.64,1941.71,0.061,-5334.397,-1804.875,0.0,0,0
754.125, 12.968740270,77.494104914, -53.822,-11.323,0.0, -6.000,2.124,0.0,11.85,-1.040875,0.0,0.0,0.0,0.0,-0.047350,14895,-231,2152,258,-252,-245,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4291.533,-1443.933,4527.936,1,1,0,0,0,0,251.945,6.00,852.64,1941.71,0.062,-5367.771,-1815.681,0.0,0,0
755.130, 12.968737701,77.493731379, -53.945,-10.722,0.0, -6.000,1.776,0.0,11.23,-1.045833,0.0,0.0,0.0,0.0,-0.047243,15883,105,3427,-153,79,-69,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4332.067,-1444.209,4566.458,1,1,0,0,0,0,252.950,6.00,852.64,1941.71,0.066,-5408.243,-1815.873,0.0,0,0
756.131, 12.969699344,77.493902011, -53.964,-2.182,0.0, -6.000,1.520,0.0,2.26,-1.072223,0.0,0.0,0.0,0.0,-0.045925,14819,55,3176,172,-135,-211,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4313.530,-1337.811,4516.225,1,1,0,0,0,0,253.950,6.00,852.64,1941.71,0.048,-5389.764,-1709.443,0.0,0,0
757.131, 12.970229829,77.493576465, -54.929,2.784,0.0, -6.000,1.781,0.0,-2.96,-1.079679,0.0,0.0,0.0,0.0,-0.045874,15520,-2019,3714,229,-216,-437,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4348.845,-1279.109,4533.053,1,1,0,0,0,0,254.951,6.00,852.64,1941.71,0.047,-5425.118,-1650.852,0.0,0,0
758.132, 12.970924517,77.493368856, -54.310,8.686,0.0, -6.000,1.357,0.0,-9.10,-1.091778,0.0,0.0,0.0,0.0,-0.045770,15195,-107,3776,-269,311,-24,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4371.358,-1202.240,4533.668,1,1,0,0,0,0,255.951,6.00,852.64,1941.71,0.045,-5447.533,-1573.862,0.0,0,0
759.132, 12.970840242,77.493208771, -53.747,6.824,0.0, -6.000,1.569,0.0,-7.26,-1.103998,0.0,0.0,0.0,0.0,-0.046686,16032,-1137,3389,-340,-27,-217,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4388.731,-1211.561,4552.894,1,1,0,0,0,0,256.952,6.00,852.64,1941.71,0.045,-5464.909,-1583.128,0.0,0,0
760.134, 12.970894152,77.492746935, -54.571,6.858,0.0, -6.000,1.800,0.0,-7.15,-1.105522,0.0,0.0,0.0,0.0,-0.046849,15981,-57,3377,303,698,150,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4438.845,-1205.586,4599.650,1,1,0,0,0,0,257.954,6.00,852.64,1941.71,0.046,-5515.029,-1577.125,0.0,0,0
761.135, 12.970761434,77.492298156, -54.772,5.006,0.0, -6.000,1.785,0.0,-5.20,-1.107239,0.0,0.0,0.0,0.0,-0.046997,14983,390,3402,221,43,211,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4487.546,-1220.261,4650.495,1,1,0,0,0,0,258.954,6.00,852.64,1941.71,0.045,-5563.748,-1591.763,0.0,0,0
762.136, 12.970601046,77.491862373, -54.920,2.975,0.0, -6.000,1.666,0.0,-3.09,-1.109476,0.0,0.0,0.0,0.0,-0.047168,14582,55,3751,-219,-95,129,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4534.837,-1237.998,4700.786,1,1,0,0,0,0,259.956,6.00,852.64,1941.71,0.045,-5611.025,-1609.531,0.0,0,0
763.137, 12.970463395,77.491454921, -54.984,1.324,0.0, -6.000,1.993,0.0,-1.39,-1.112835,0.0,0.0,0.0,0.0,-0.047303,15033,-269,3264,-260,329,10,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4579.054,-1253.219,4747.452,1,1,0,0,0,0,260.957,6.00,852.64,1941.71,0.045,-5655.246,-1624.850,0.0,0,0
764.138, 12.970555240,77.490988965, -54.962,2.053,0.0, -6.000,1.790,0.0,-2.12,-1.114390,0.0,0.0,0.0,0.0,-0.047245,15034,-566,3101,-77,-107,240,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4629.614,-1243.047,4793.589,1,1,0,0,0,0,261.958,6.00,852.64,1941.71,0.045,-5705.817,-1614.546,0.0,0,0
765.139, 12.970575386,77.490533099, -54.962,2.031,0.0, -6.000,1.693,0.0,-2.13,-1.116192,0.0,0.0,0.0,0.0,-0.047250,15644,-355,3714,16,244,-64,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4679.081,-1240.807,4840.806,1,1,0,0,0,0,262.959,6.00,852.64,1941.71,0.045,-5755.275,-1612.442,0.0,0,0
766.139, 12.970360716,77.490096214, -54.999,-0.279,0.0, -6.000,1.601,0.0,0.32,-1.118410,0.0,0.0,0.0,0.0,-0.047464,15934,-728,2539,-401,273,294,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4726.494,-1264.550,4892.732,1,1,0,0,0,0,263.959,6.00,852.64,1941.71,0.044,-5802.732,-1636.018,0.0,0,0
767.139, 12.970079946,77.489687327, -54.918,-3.011,0.0, -6.000,1.069,0.0,3.14,-1.121562,0.0,0.0,0.0,0.0,-0.047699,15582,-765,2765,-191,-97,69,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4770.870,-1295.607,4943.662,1,1,0,0,0,0,264.959,6.00,852.64,1941.71,0.043,-5847.049,-1667.171,0.0,0,0
768.141, 12.969977278,77.489200134, -54.873,-3.740,0.0, -6.000,1.345,0.0,3.90,-1.122159,0.0,0.0,0.0,0.0,-0.047763,15134,-1311,3189,-84,148,86,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4823.739,-1306.955,4997.658,1,1,0,0,0,0,265.960,6.00,852.64,1941.71,0.043,-5899.918,-1678.525,0.0,0,0
769.144, 12.970167303,77.488763392, -54.974,-1.680,0.0, -6.000,0.823,0.0,1.73,-1.124702,0.0,0.0,0.0,0.0,-0.047530,15159,-802,3402,83,94,-66,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4871.126,-1285.920,5038.002,1,1,0,0,0,0,266.963,6.00,852.64,1941.71,0.044,-5947.328,-1657.571,0.0,0,0
770.144, 12.970574547,77.488424317, -54.958,2.155,0.0, -6.000,1.019,0.0,-2.27,-1.130578,0.0,0.0,0.0,0.0,-0.047113,16644,-715,2890,359,232,-30,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4907.911,-1240.852,5062.341,1,1,0,0,0,0,267.964,6.00,852.64,1941.71,0.044,-5984.148,-1612.542,0.0,0,0
771.145, 12.971096507,77.488167787, -54.582,6.765,0.0, -6.000,0.870,0.0,-7.10,-1.139116,0.0,0.0,0.0,0.0,-0.046668,12947,-554,2376,258,-165,-227,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4935.735,-1183.093,5075.548,1,1,0,0,0,0,268.965,6.00,852.64,1941.71,0.043,-6011.990,-1554.794,0.0,0,0
772.145, 12.971560700,77.487925853, -53.994,10.472,0.0, -6.000,1.128,0.0,-11.01,-1.147813,0.0,0.0,0.0,0.0,-0.046372,16694,-95,4752,140,-470,-81,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4961.977,-1131.726,5089.402,1,1,0,0,0,0,269.965,6.00,852.64,1941.71,0.042,-6038.223,-1503.415,0.0,0,0
773.146, 12.971682248,77.487874456, -53.932,10.784,0.0, -6.000,1.346,0.0,-11.30,-1.162320,0.0,0.0,0.0,0.0,-0.046644,13748,117,2526,-580,-748,81,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4967.551,-1118.276,5091.866,1,1,0,0,0,0,270.965,6.00,852.64,1941.71,0.041,-6043.730,-1489.840,0.0,0,0
774.147, 12.971607289,77.487785539, -54.116,9.238,0.0, -6.000,0.744,0.0,-9.69,-1.175378,0.0,0.0,0.0,0.0,-0.047339,15573,-2900,2188,-127,-138,51,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4977.201,-1126.568,5103.106,1,1,0,0,0,0,271.966,6.00,852.64,1941.71,0.041,-6053.380,-1498.146,0.0,0,0
775.148, 12.971708932,77.487618012, -54.180,9.464,0.0, -6.000,0.036,0.0,-9.92,-1.186002,0.0,0.0,0.0,0.0,-0.047500,14559,-1398,3076,243,-213,-15,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-4995.377,-1115.318,5118.372,1,1,0,0,0,0,272.967,6.00,852.64,1941.71,0.041,-6071.578,-1486.943,0.0,0,0
776.149, 12.972039694,77.487256704, -53.727,11.764,0.0, -6.000,0.749,0.0,-12.37,-1.190285,0.0,0.0,0.0,0.0,-0.047316,15007,-454,2077,38,76,-51,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5034.576,-1078.712,5148.842,1,1,0,0,0,0,273.968,6.00,852.64,1941.71,0.041,-6110.806,-1450.399,0.0,0,0
777.150, 12.972481559,77.486971997, -52.950,14.875,0.0, -6.000,0.760,0.0,-15.71,-1.196677,0.0,0.0,0.0,0.0,-0.047075,15834,-1548,2887,275,202,-90,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5065.459,-1029.815,5169.081,1,1,0,0,0,0,274.969,6.00,852.64,1941.71,0.041,-6141.658,-1401.441,0.0,0,0
778.151, 12.972822070,77.486616188, -52.386,16.756,0.0, -6.000,0.485,0.0,-17.73,-1.200593,0.0,0.0,0.0,0.0,-0.046939,16269,-1324,2451,-679,200,157,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5104.060,-992.130,5199.591,1,1,0,0,0,0,275.970,6.00,852.64,1941.71,0.037,-6180.239,-1363.660,0.0,0,0
779.151, 12.973145840,77.486350050, -51.814,18.447,0.0, -6.000,1.011,0.0,-19.62,-1.207120,0.0,0.0,0.0,0.0,-0.046874,17383,-1473,3138,625,591,-93,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5132.931,-956.300,5221.254,1,1,0,0,0,0,276.971,6.00,852.64,1941.71,0.036,-6209.160,-1327.956,0.0,0,0
780.152, 12.973504920,77.485970372, -51.174,20.154,0.0, -6.000,-0.000,0.0,-21.48,-1.209805,0.0,0.0,0.0,0.0,-0.046729,10337,92,2526,-1116,1077,157,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5174.122,-916.560,5254.676,1,1,0,0,0,0,277.972,6.00,852.64,1941.71,0.036,-6250.304,-1288.082,0.0,0,0
781.153, 12.973207860,77.485711418, -52.463,16.511,0.0, -6.000,0.788,0.0,-17.45,-1.217405,0.0,0.0,0.0,0.0,-0.047756,16958,-939,2277,-29,605,243,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5202.229,-949.422,5288.155,1,1,0,0,0,0,278.973,6.00,852.64,1941.71,0.036,-6278.400,-1320.924,0.0,0,0
