time_s,E,N,U,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
103.566,-228.845,254.187,23.752,12.943,16.878,1.172,-0.011,2.602,-0.703,-6.27,1.735204,-0.934004,0.612945,0.028559,0.026349,-0.018332,14528,2122,-1858,128,97,837,1,12.9886160,77.4755090,872.10,0.000,0.00,0.00,0.68,-231.201,251.189,23.591,2.356,2.999,3.814,1,1,1,0,0,0,0.000,1.00,17.36,0.00,0.084,-228.845,254.187,23.752,0,0
104.567,-224.903,266.460,22.873,11.680,17.751,1.334,-0.476,-0.392,0.199,56.53,1.741644,-0.913593,0.613715,0.028590,0.026007,-0.018836,15330,1513,-2895,114,439,462,1,12.9887238,77.4755465,871.20,0.000,0.00,0.00,0.68,-227.132,263.116,22.690,2.229,3.344,4.019,1,1,1,0,0,0,0.000,1.00,19.12,0.00,0.084,-224.903,266.460,22.873,0,0
105.569,-216.899,289.126,21.344,11.586,18.415,1.217,1.295,-1.186,0.628,115.35,1.768308,-0.922628,0.618054,0.028384,0.026330,-0.019260,16324,1910,-2658,-565,-203,279,1,12.9889442,77.4756223,869.60,0.000,0.00,0.00,0.73,-218.908,287.502,21.090,2.009,1.624,2.583,1,1,1,0,0,0,0.000,1.00,4.15,0.00,0.084,-216.899,289.126,21.344,0,0
106.570,-212.023,303.021,20.810,13.449,16.888,1.330,4.727,-0.753,-2.444,163.54,1.778213,-0.932318,0.620956,0.028125,0.026383,-0.019118,12533,97,-4356,533,757,-490,1,12.9890573,77.4756617,869.10,0.000,0.00,0.00,0.82,-214.632,300.016,20.589,2.609,3.005,3.979,1,1,1,0,0,0,0.000,1.00,12.42,0.00,0.084,-212.023,303.021,20.810,0,0
107.571,-207.173,314.501,19.362,16.050,17.300,0.665,4.394,2.017,0.330,-170.27,1.773440,-0.965907,0.623009,0.027799,0.026655,-0.018298,17886,-2050,-3257,850,-1494,-1673,1,12.9891697,77.4757027,867.70,0.000,0.00,0.00,0.82,-210.184,312.453,19.189,3.011,2.049,3.642,1,1,1,0,0,0,0.000,1.00,8.39,0.00,0.084,-207.173,314.501,19.362,0,0
108.571,-202.440,325.116,18.866,17.998,18.058,0.504,4.510,1.812,-0.411,-148.94,1.734891,-1.026247,0.621023,0.027749,0.026882,-0.016856,17141,-1145,-1996,1063,-702,-1008,1,12.9892900,77.4757338,867.00,0.000,0.00,0.00,0.71,-206.809,325.763,18.488,4.369,-0.647,4.417,1,1,1,0,0,0,0.000,1.00,30.42,0.00,0.083,-202.440,325.116,18.866,0,0
109.573,-198.448,333.285,18.721,19.437,17.105,0.496,4.126,2.280,-0.907,-112.29,1.646446,-1.121123,0.613033,0.028273,0.026858,-0.013643,15988,159,-2258,694,90,-371,1,12.9892900,77.4757338,867.00,0.000,0.00,0.00,0.71,-206.809,325.763,18.488,8.361,7.522,11.246,1,1,1,0,0,0,0.000,1.00,107.55,0.00,0.083,-198.448,333.285,18.721,0,0
110.573,-193.613,346.990,18.252,18.538,18.174,1.024,2.935,2.813,0.444,-70.86,1.533890,-1.155478,0.598235,0.029526,0.025001,-0.012987,17438,792,-2720,25,-167,-102,1,12.9894083,77.4757667,866.30,0.000,0.00,0.00,0.71,-203.239,338.853,17.788,9.626,8.138,12.605,1,1,1,0,0,0,0.000,1.00,135.35,0.00,0.082,-193.613,346.990,18.252,0,0
111.575,-188.179,370.419,18.631,14.870,23.516,1.625,-0.190,2.723,-1.349,-10.34,1.508692,-1.081790,0.591883,0.029968,0.021529,-0.018377,13479,1836,-2183,74,907,233,1,12.9896427,77.4758493,866.70,0.000,0.00,0.00,0.69,-194.276,364.788,18.187,6.098,5.632,8.300,1,1,1,0,0,0,0.000,1.00,62.71,0.00,0.081,-188.179,370.419,18.631,0,0
112.576,-185.509,382.149,19.608,11.979,23.378,2.614,-1.683,0.158,-0.636,49.83,1.467222,-1.057118,0.585808,0.030841,0.018944,-0.017992,13828,1799,-3395,-461,261,691,1,12.9897530,77.4759045,867.70,0.000,0.00,0.00,0.66,-188.287,376.992,19.186,2.778,5.157,5.857,1,1,1,0,0,0,0.000,1.00,35.53,0.00,0.079,-185.509,382.149,19.608,0,0
113.576,-179.919,391.616,19.697,10.550,20.892,3.311,-0.056,-1.874,0.227,114.00,1.467152,-1.020079,0.585841,0.031653,0.016952,-0.017856,15304,3352,-2470,287,-73,1090,1,12.9898580,77.4759688,867.80,0.000,0.00,0.00,0.66,-181.310,388.610,19.286,1.391,3.006,3.312,1,1,1,0,0,0,0.000,1.00,11.84,0.00,0.076,-179.919,391.616,19.697,0,0
114.577,-177.090,395.449,20.054,11.624,17.144,3.519,3.399,-1.908,-0.118,-179.72,1.495639,-1.004324,0.591241,0.031865,0.015255,-0.017984,15788,2966,-2758,-399,257,1089,1,12.9899610,77.4760308,868.10,0.000,0.00,0.00,0.66,-174.583,400.006,19.585,-2.508,-4.558,5.202,1,1,1,0,0,0,0.000,1.00,74.76,0.00,0.074,-177.090,395.449,20.054,0,0
115.577,-172.256,402.577,19.970,14.757,15.797,3.217,4.262,1.201,0.594,-125.57,1.502953,-1.014924,0.594067,0.031319,0.014205,-0.016700,17486,172,-4319,-149,-529,-379,1,12.9899610,77.4760308,868.10,0.000,0.00,0.00,0.66,-174.583,400.006,19.585,2.327,2.570,3.467,1,1,1,0,0,0,0.000,1.00,17.36,0.00,0.071,-172.256,402.577,19.970,0,0
116.578,-165.151,414.827,20.417,16.808,17.995,3.194,1.532,3.486,0.125,-89.04,1.492955,-1.019574,0.593507,0.030674,0.013085,-0.015833,14789,-1157,-7230,321,348,-1491,1,12.9900645,77.4760883,868.50,0.000,0.00,0.00,0.66,-168.344,411.458,19.984,3.193,3.368,4.641,1,1,1,0,0,0,0.000,1.00,26.59,0.00,0.070,-165.151,414.827,20.417,0,0
117.579,-154.995,436.230,20.700,15.918,23.575,3.580,-1.030,4.477,0.539,-52.55,1.496765,-1.014176,0.594817,0.029637,0.013106,-0.018427,14755,296,-8867,-165,-272,-1061,1,12.9902628,77.4761898,868.80,0.000,0.00,0.00,0.66,-157.330,433.399,20.283,2.336,2.831,3.670,1,1,1,0,0,0,0.000,1.00,14.90,0.00,0.070,-154.995,436.230,20.700,0,0
118.581,-150.285,448.311,20.914,13.655,24.463,4.315,-1.399,0.959,-4.378,-9.11,1.473716,-0.994853,0.591768,0.029728,0.010431,-0.019059,8377,-337,-1745,73,-194,-569,1,12.9903570,77.4762308,868.80,0.000,0.00,0.00,0.66,-152.882,443.822,20.283,2.597,4.489,5.186,1,1,1,0,0,0,0.000,1.00,29.78,0.00,0.070,-150.285,448.311,20.914,0,0
119.582,-145.428,456.675,22.308,11.806,20.834,5.301,1.637,0.281,-1.231,40.58,1.443053,-0.931938,0.586540,0.030025,0.004812,-0.020290,13891,619,-1445,-419,-1402,-490,1,12.9904120,77.4762695,869.50,0.000,0.00,0.00,0.66,-149.061,449.360,20.919,3.632,7.315,8.167,1,1,1,0,0,0,0.000,1.00,72.36,0.00,0.069,-145.428,456.675,22.308,0,0
120.582,-142.654,459.639,23.269,9.546,14.103,6.283,0.629,-1.985,-0.128,82.30,1.448535,-0.839734,0.587380,0.028323,-0.002159,-0.021523,16050,1326,-483,-92,-130,-321,1,12.9904488,77.4762925,869.60,0.000,0.00,0.00,0.66,-147.551,451.729,21.044,4.897,7.910,9.303,1,1,1,0,0,0,0.000,1.00,101.70,0.00,0.068,-142.654,459.639,23.269,0,0
121.582,-144.759,455.660,21.798,7.749,7.955,6.362,0.515,-2.485,-0.573,126.47,1.499624,-0.787504,0.597408,0.024496,-0.006296,-0.022018,15689,1252,404,-386,437,-330,1,12.9904488,77.4762925,869.60,0.000,0.00,0.00,0.66,-146.020,454.255,21.087,1.261,1.406,1.888,1,1,1,0,0,0,0.000,1.00,7.12,0.00,0.067,-144.759,455.660,21.798,0,0
122.583,-143.031,457.571,22.094,8.017,4.976,5.794,1.377,-2.269,-0.629,170.89,1.512177,-0.796577,0.601147,0.023051,-0.006260,-0.021899,15703,333,-308,285,92,-299,1,12.9904707,77.4763078,869.90,0.000,0.00,0.00,0.70,-144.334,456.682,21.419,1.303,0.889,1.578,1,1,1,0,0,0,0.000,1.00,4.30,0.00,0.066,-143.031,457.571,22.094,0,0
123.585,-139.240,462.469,22.372,9.488,3.077,5.226,2.711,-1.821,-0.778,-143.00,1.504331,-0.808186,0.601453,0.022378,-0.005642,-0.022018,14930,1699,-2233,-192,-291,70,1,12.9905155,77.4763383,870.20,0.000,0.00,0.00,0.75,-140.699,462.137,21.728,1.459,0.332,1.496,1,1,1,0,0,0,0.000,1.00,2.84,0.00,0.067,-139.240,462.469,22.372,0,0
124.585,-137.656,464.770,21.963,10.019,1.646,4.881,1.640,-1.119,-0.282,-93.37,1.487736,-0.824457,0.600614,0.021295,-0.004916,-0.021947,15689,1265,-858,383,-103,-5,1,12.9905440,77.4763553,869.90,0.000,0.00,0.00,0.75,-139.162,464.876,21.344,1.506,-0.106,1.510,1,1,1,0,0,0,0.000,1.00,3.05,0.00,0.066,-137.656,464.770,21.963,0,0
125.585,-136.323,467.239,21.847,9.580,0.605,4.604,0.719,-1.542,-0.531,-41.52,1.469111,-0.828711,0.598762,0.020434,-0.004346,-0.022166,15449,1090,242,60,-71,-99,1,12.9905783,77.4763742,869.80,0.000,0.00,0.00,0.73,-137.495,467.986,21.288,1.172,-0.748,1.390,1,1,1,0,0,0,0.000,1.00,3.77,0.00,0.065,-136.323,467.239,21.847,0,0
126.586,-135.335,469.188,21.774,8.260,-0.486,4.407,-0.259,-1.539,0.394,10.21,1.461267,-0.823738,0.598207,0.019508,-0.003953,-0.022516,16775,1438,-470,326,-182,248,1,12.9906127,77.4763958,869.70,0.000,0.00,0.00,0.73,-136.322,469.946,21.238,0.987,-0.758,1.245,1,1,1,0,0,0,0.000,1.00,3.06,0.00,0.065,-135.335,469.188,21.774,0,0
127.588,-133.595,472.226,21.659,6.736,-1.625,4.128,-1.344,-1.883,-0.865,61.92,1.465251,-0.823309,0.599826,0.018730,-0.003246,-0.023070,14577,2122,-895,-384,-76,256,1,12.9906127,77.4763958,869.70,0.000,0.00,0.00,0.73,-134.815,472.378,21.174,1.220,-0.153,1.229,1,1,1,0,0,0,0.000,1.00,2.57,0.00,0.064,-133.595,472.226,21.659,0,0
128.588,-130.777,476.002,21.177,5.632,-2.953,3.695,-0.918,-1.802,-0.863,118.15,1.463047,-0.833702,0.601029,0.018404,-0.002081,-0.023456,14964,1712,1041,-385,-188,556,1,12.9906478,77.4764220,869.30,0.000,0.00,0.00,0.76,-131.795,476.460,20.732,1.018,-0.458,1.116,1,1,1,0,0,0,0.000,1.00,1.94,0.00,0.062,-130.777,476.002,21.177,0,0
129.588,-125.149,483.533,21.489,6.267,-2.703,3.459,0.946,-2.431,0.021,176.83,1.430694,-0.842992,0.597443,0.019657,-0.000217,-0.024047,16300,1836,-970,-120,-140,407,1,12.9907240,77.4764787,869.60,0.000,0.00,0.00,0.73,-125.983,484.429,21.080,0.834,-0.895,1.224,1,1,1,0,0,0,0.000,1.00,2.98,0.00,0.061,-125.149,483.533,21.489,0,0
130.589,-121.302,488.740,22.718,6.813,-3.219,3.201,0.354,-1.763,-0.144,-128.52,1.414194,-0.841881,0.595346,0.019999,0.000671,-0.024331,16288,-127,-233,251,255,113,1,12.9907683,77.4765123,870.80,0.000,0.00,0.00,0.73,-121.894,489.927,22.426,0.592,-1.187,1.327,1,1,1,0,0,0,0.000,1.00,3.90,0.00,0.058,-121.302,488.740,22.718,0,0
131.590,-118.737,492.492,23.347,6.630,-3.349,3.102,-0.021,-0.993,-0.072,-71.78,1.403289,-0.834733,0.593983,0.019990,0.001365,-0.024500,16055,395,-585,-498,-156,194,1,12.9908170,77.4765460,871.70,0.000,0.00,0.00,0.73,-118.984,494.269,23.107,0.247,-1.777,1.794,1,1,1,0,0,0,0.000,1.00,9.37,0.00,0.057,-118.737,492.492,23.347,0,0
132.591,-116.929,495.634,23.652,5.339,-2.997,3.049,-0.634,-1.190,-0.364,-16.05,1.401030,-0.823800,0.593939,0.019700,0.001893,-0.024626,15389,1215,-870,180,-446,186,1,12.9908680,77.4765782,872.10,0.000,0.00,0.00,0.72,-117.173,497.139,23.366,0.244,-1.505,1.525,1,1,1,0,0,0,0.000,1.00,6.99,0.00,0.056,-116.929,495.634,23.652,0,0
133.592,-114.241,500.353,23.902,3.855,-3.573,2.769,-1.707,-1.706,0.016,36.59,1.410628,-0.818510,0.596219,0.019324,0.002674,-0.024607,15989,2544,-1058,-155,375,230,1,12.9908680,77.4765782,872.10,0.000,0.00,0.00,0.72,-114.946,500.753,23.605,0.705,-0.400,0.811,1,1,1,0,0,0,0.000,1.00,1.28,0.00,0.052,-114.241,500.353,23.902,0,0
134.592,-110.754,506.594,23.710,2.369,-4.438,2.366,-1.573,-2.682,-0.607,91.07,1.415121,-0.826049,0.598448,0.019144,0.004001,-0.023872,15828,792,-696,169,352,470,1,12.9909232,77.4766113,872.00,0.000,0.00,0.00,0.72,-111.168,507.198,23.464,0.415,-0.604,0.733,1,1,1,0,0,0,0.000,1.00,1.00,0.00,0.050,-110.754,506.594,23.710,0,0
135.593,-105.443,511.948,25.273,2.649,-3.562,2.331,-0.934,-2.761,-1.068,143.74,1.387942,-0.836146,0.596182,0.020358,0.006122,-0.021813,14851,1451,-496,-406,-19,238,1,12.9910392,77.4766858,873.10,0.000,0.00,0.00,0.72,-103.512,519.304,24.578,-1.931,-7.357,7.606,1,1,1,0,0,0,0.000,1.00,78.06,0.00,0.049,-105.443,511.948,25.273,0,0
136.594,-98.449,526.047,25.740,3.322,-1.324,2.545,-0.113,-1.996,0.564,-163.56,1.355300,-0.827986,0.593028,0.021195,0.008221,-0.018700,17076,1203,-1370,72,47,437,1,12.9910983,77.4767253,873.90,0.000,0.00,0.00,0.73,-98.561,526.859,25.502,0.112,-0.812,0.820,1,1,1,0,0,0,0.000,1.00,2.14,0.00,0.049,-98.449,526.047,25.740,0,0
137.594,-95.311,531.595,26.203,3.132,-1.515,2.437,0.088,-0.253,-1.101,-105.66,1.353425,-0.813407,0.592915,0.021016,0.008421,-0.017738,13840,829,-1583,235,-245,554,1,12.9911607,77.4767618,874.50,0.000,0.00,0.00,0.72,-95.087,533.060,26.004,-0.225,-1.465,1.482,1,1,1,0,0,0,0.000,1.00,7.99,0.00,0.049,-95.311,531.595,26.203,0,0
138.595,-93.082,536.116,26.675,2.108,-0.958,2.387,-1.948,0.246,-0.355,-51.05,1.357833,-0.799235,0.593759,0.020635,0.008565,-0.016779,15526,332,-1870,-222,109,196,1,12.9912278,77.4767972,875.30,0.000,0.00,0.00,0.72,-92.512,538.059,26.546,-0.570,-1.943,2.025,1,1,1,0,0,0,0.000,1.00,15.52,0.00,0.049,-93.082,536.116,26.675,0,0
139.596,-91.086,540.621,27.035,0.144,-0.505,2.060,-2.571,-0.678,0.162,2.16,1.367135,-0.789194,0.595612,0.020216,0.008722,-0.016139,16525,1277,-1796,-225,-11,458,1,12.9912278,77.4767972,875.30,0.000,0.00,0.00,0.72,-91.241,540.530,26.815,0.155,0.092,0.180,1,1,1,0,0,0,0.000,1.00,0.21,0.00,0.049,-91.086,540.621,27.035,0,0
140.596,-88.057,547.918,27.246,-1.852,-0.259,1.814,-2.759,-2.155,0.505,55.30,1.385392,-0.787778,0.599707,0.019521,0.009432,-0.014329,17473,1451,-1869,-260,-74,373,1,12.9912980,77.4768303,875.60,0.000,0.00,0.00,0.72,-87.834,547.940,27.076,-0.223,-0.022,0.224,1,1,1,0,0,0,0.000,1.00,0.16,0.00,0.036,-88.057,547.918,27.246,0,0
141.596,-85.576,556.973,27.501,-2.449,1.757,1.853,-1.880,-1.942,-0.525,102.93,1.389649,-0.795006,0.603635,0.018734,0.011345,-0.008167,15564,1798,-571,333,517,859,1,12.9914418,77.4768995,875.00,0.000,0.00,0.00,0.72,-80.325,563.850,26.474,-5.251,-6.878,8.653,1,1,1,0,0,0,0.000,1.00,98.02,0.00,0.031,-85.576,556.973,27.501,0,0
142.598,-77.580,572.116,26.891,0.060,4.488,2.376,0.398,-2.405,-0.137,152.80,1.361254,-0.789345,0.603747,0.019093,0.012987,-0.002596,15726,1985,-1869,-321,2,590,1,12.9915170,77.4769290,875.20,0.000,0.00,0.00,0.72,-77.124,572.171,26.674,-0.456,-0.055,0.459,1,1,1,0,0,0,0.000,1.00,1.06,0.00,0.030,-77.580,572.116,26.891,0,0
143.599,-74.381,581.248,27.347,1.133,3.317,2.147,1.222,-1.013,-0.178,-151.70,1.353671,-0.775334,0.602838,0.019228,0.012857,-0.002352,15527,780,-2245,-98,-167,176,1,12.9915985,77.4769543,875.70,0.000,0.00,0.00,0.72,-74.379,581.189,27.173,-0.002,0.059,0.059,1,1,1,0,0,0,0.000,1.00,0.08,0.00,0.028,-74.381,581.248,27.347,0,0
144.600,-72.088,588.935,27.670,2.000,3.472,2.142,0.609,-0.137,-0.528,-96.32,1.354620,-0.758477,0.603092,0.019079,0.012683,-0.002342,14926,1128,-1308,-831,-201,243,1,12.9916815,77.4769775,876.00,0.000,0.00,0.00,0.76,-71.862,590.372,27.472,-0.226,-1.438,1.455,1,1,1,0,0,0,0.000,1.00,7.99,0.00,0.027,-72.088,588.935,27.670,0,0
145.600,-69.693,597.086,27.631,1.631,4.460,2.034,-0.955,0.495,0.050,-44.86,1.362246,-0.746292,0.604720,0.018683,0.012708,-0.002338,15926,1028,-1695,-768,-35,-294,1,12.9917647,77.4770037,875.90,0.000,0.00,0.00,0.72,-69.019,599.578,27.371,-0.674,-2.492,2.582,1,1,1,0,0,0,0.000,1.00,21.47,0.00,0.024,-69.693,597.086,27.631,0,0
146.601,-68.636,602.035,27.643,0.299,4.807,1.816,-1.649,0.093,-0.537,1.80,1.362466,-0.744759,0.605273,0.018551,0.012765,-0.002382,15076,681,-1833,296,-40,-147,1,12.9918532,77.4770203,876.00,0.000,0.00,0.00,0.76,-67.218,609.370,27.470,-1.418,-7.335,7.471,1,1,1,0,0,0,0.000,1.00,74.72,0.00,0.023,-68.636,602.035,27.643,0,0
147.602,-67.343,610.021,27.593,-1.109,4.706,1.494,-1.654,-1.056,-0.186,48.90,1.370613,-0.743263,0.607381,0.018236,0.013094,-0.002350,15613,1364,-1921,436,-14,-50,1,12.9918532,77.4770203,876.00,0.000,0.00,0.00,0.76,-67.218,609.370,27.470,-0.125,0.650,0.662,1,1,1,0,0,0,0.000,1.00,1.06,0.00,0.021,-67.343,610.021,27.593,0,0
148.602,-65.335,619.735,27.774,-1.124,3.957,1.307,0.428,-2.406,-0.434,95.84,1.373169,-0.749516,0.608949,0.018293,0.013804,-0.001754,15340,979,-2308,-32,290,-219,1,12.9919420,77.4770392,876.20,0.000,0.00,0.00,0.76,-65.167,619.195,27.669,-0.168,0.539,0.565,1,1,1,0,0,0,0.000,1.00,0.80,0.00,0.020,-65.335,619.735,27.774,0,0
149.603,-63.938,631.359,27.783,0.343,4.882,1.306,1.567,-2.492,-0.902,140.38,1.346995,-0.760005,0.607149,0.019775,0.015272,-0.000619,14702,1078,-2520,-165,615,-132,1,12.9921180,77.4770685,875.60,0.000,0.00,0.00,0.72,-61.988,638.669,27.068,-1.950,-7.310,7.566,1,1,1,0,0,0,0.000,1.00,81.15,0.00,0.019,-63.938,631.359,27.783,0,0
150.605,-60.179,648.596,26.962,3.015,6.298,1.239,2.766,-0.558,-0.603,-165.59,1.309883,-0.760816,0.603627,0.021764,0.016229,-0.000991,15216,644,-2633,14,276,74,1,12.9922058,77.4770830,875.40,0.000,0.00,0.00,0.76,-60.414,648.384,26.867,0.236,0.213,0.318,1,1,1,0,0,0,0.000,1.00,0.23,0.00,0.012,-60.179,648.596,26.962,0,0
151.605,-58.170,658.187,27.226,4.584,6.937,0.927,0.728,-0.669,-1.388,-123.90,1.303114,-0.754698,0.602621,0.022141,0.016170,-0.001403,13977,854,541,57,-305,-849,1,12.9922943,77.4770997,875.70,0.000,0.00,0.00,0.76,-58.602,658.176,27.166,0.432,0.011,0.433,1,1,1,0,0,0,0.000,1.00,0.52,0.00,0.009,-58.170,658.187,27.226,0,0
152.606,-56.723,666.296,27.573,4.922,8.141,0.699,0.624,0.962,0.828,-90.29,1.300643,-0.748697,0.602020,0.022190,0.016116,-0.001181,17449,407,-1645,779,-779,-707,1,12.9923813,77.4771142,876.10,0.000,0.00,0.00,0.72,-57.029,667.802,27.565,0.306,-1.507,1.537,1,1,1,0,0,0,0.000,1.00,9.79,0.00,0.008,-56.723,666.296,27.573,0,0
153.606,-55.389,673.766,27.813,4.829,9.301,0.436,0.559,0.993,0.342,-49.12,1.295840,-0.744203,0.601000,0.022187,0.016019,-0.000704,16512,1910,-671,-13,631,-238,1,12.9924655,77.4771295,876.40,0.000,0.00,0.00,0.82,-55.369,677.118,27.864,-0.019,-3.353,3.353,1,1,1,0,0,0,0.000,1.00,22.98,0.00,0.006,-55.389,673.766,27.813,0,0
154.607,-54.815,678.454,27.886,3.880,10.017,0.319,-1.457,1.757,-0.536,-3.04,1.281259,-0.734836,0.598145,0.022236,0.015159,0.000335,15013,1178,-2519,-733,57,-376,1,12.9924655,77.4771295,876.40,0.000,0.00,0.00,0.82,-55.369,677.118,27.864,0.554,1.336,1.446,1,1,1,0,0,0,0.000,1.00,5.26,0.00,0.003,-54.815,678.454,27.886,0,0
155.609,-53.073,686.995,28.266,2.598,10.959,0.032,-1.408,0.422,-0.661,45.08,1.280461,-0.728089,0.597606,0.022078,0.014579,0.000077,14665,1103,-2095,127,-519,-31,1,12.9925435,77.4771477,876.80,0.000,0.00,0.00,0.76,-53.394,685.749,28.263,0.322,1.246,1.287,1,1,1,0,0,0,0.000,1.00,5.41,0.00,0.002,-52.788,688.101,28.271,0,0
156.610,-49.035,705.082,29.151,2.065,13.383,-0.123,-1.048,0.176,-0.290,95.87,1.289703,-0.747023,0.599496,0.022640,0.016900,0.000083,15338,1563,-1296,43,-454,-29,1,12.9927095,77.4771867,877.70,0.000,0.00,0.00,0.72,-49.163,704.116,29.161,0.127,0.966,0.974,1,1,1,0,0,0,0.000,1.00,3.64,0.00,0.001,-48.908,706.038,29.132,0,0
157.611,-46.957,715.908,29.941,2.086,12.956,-0.096,0.489,-0.041,0.906,145.77,1.290396,-0.745133,0.599278,0.022652,0.016526,0.000109,17087,2357,-1545,-17,-78,-121,1,12.9927942,77.4772037,878.50,0.000,0.00,0.00,0.72,-47.318,713.488,29.960,0.361,2.420,2.447,1,1,1,0,0,0,0.000,1.00,5.02,0.00,0.099,-46.957,715.908,29.941,0,0
158.611,-44.151,724.647,30.694,3.451,12.912,-0.308,2.125,1.141,-1.323,-166.28,1.294501,-0.741954,0.599553,0.022522,0.015945,-0.000024,13765,1128,-2357,1109,-91,75,1,12.9928805,77.4772297,879.30,0.000,0.00,0.00,0.72,-44.497,723.037,30.759,0.346,1.611,1.647,1,1,1,0,0,0,0.000,1.00,0.50,0.00,0.098,-44.151,724.647,30.694,0,0
159.611,-41.310,731.929,30.416,4.999,14.270,-0.723,1.574,2.973,-0.322,-121.89,1.302073,-0.746640,0.600950,0.021907,0.015562,0.000142,16188,1388,-1483,-777,-109,-363,1,12.9929663,77.4772620,879.00,0.000,0.00,0.00,0.68,-40.992,732.530,30.458,-0.318,-0.602,0.680,1,1,1,0,0,0,0.000,1.00,17.93,0.00,0.096,-41.310,731.929,30.416,0,0
160.613,-39.848,735.224,30.273,6.686,15.482,-1.470,2.041,3.439,-1.147,-80.06,1.295369,-0.762946,0.600633,0.021425,0.015035,0.001423,14976,1463,-2345,449,431,-122,1,12.9929663,77.4772620,879.00,0.000,0.00,0.00,0.68,-40.992,732.530,30.458,1.145,2.694,2.927,1,1,1,0,0,0,0.000,1.00,10.18,0.00,0.086,-39.848,735.224,30.273,0,0
161.614,-34.626,748.779,30.042,7.716,17.241,-2.035,1.368,3.047,-0.550,-35.51,1.278533,-0.765525,0.597777,0.021627,0.014003,0.002157,15611,1637,-1921,-461,-309,-10,1,12.9930535,77.4772932,879.10,0.000,0.00,0.00,0.72,-37.607,742.178,30.556,2.981,6.601,7.243,1,1,1,0,0,0,0.000,1.00,52.89,0.00,0.084,-34.626,748.779,30.042,0,0
162.614,-32.802,755.000,30.620,7.251,17.762,-1.947,-0.474,2.175,-0.367,14.60,1.258304,-0.758140,0.594018,0.021764,0.011848,0.002597,15038,2085,-2545,462,20,59,1,12.9931418,77.4773258,879.40,0.000,0.00,0.00,0.72,-34.070,751.949,30.855,1.268,3.052,3.305,1,1,1,0,0,0,0.000,1.00,14.86,0.00,0.070,-32.802,755.000,30.620,0,0
163.615,-25.887,773.306,31.085,7.466,19.404,-2.044,0.733,1.001,0.874,68.61,1.259349,-0.766707,0.593167,0.022274,0.012618,0.002505,17324,1724,-1458,860,194,67,1,12.9933133,77.4773928,879.90,0.000,0.00,0.00,0.72,-26.800,770.924,31.353,0.913,2.382,2.551,1,1,1,0,0,0,0.000,1.00,4.99,0.00,0.069,-25.887,773.306,31.085,0,0
164.616,-21.968,782.979,31.319,8.178,17.735,-1.980,1.825,-0.745,-0.652,116.29,1.266592,-0.753770,0.593745,0.021528,0.010765,0.002573,14827,656,-2432,-140,394,-218,1,12.9933983,77.4774262,880.10,0.000,0.00,0.00,0.72,-23.176,780.329,31.552,1.209,2.649,2.912,1,1,1,0,0,0,0.000,1.00,10.02,0.00,0.067,-21.968,782.979,31.319,0,0
165.616,-18.525,790.953,31.305,9.755,15.997,-2.083,3.871,0.104,2.118,162.17,1.282140,-0.749536,0.595962,0.020182,0.009502,0.002611,20009,880,-3657,-335,-1028,-353,1,12.9934847,77.4774600,880.10,0.000,0.00,0.00,0.72,-19.509,789.889,31.551,0.983,1.064,1.449,1,1,1,0,0,0,0.000,1.00,0.57,0.00,0.065,-18.525,790.953,31.305,0,0
166.617,-16.238,795.292,31.162,11.526,13.728,-2.343,2.702,0.780,-0.642,-152.17,1.301576,-0.760641,0.599487,0.017946,0.009062,0.003971,15351,-2,-2357,-2,99,120,1,12.9935670,77.4774912,880.00,0.000,0.00,0.00,0.72,-16.123,798.995,31.450,-0.115,-3.703,3.705,1,1,1,0,0,0,0.000,1.00,40.48,0.00,0.063,-16.238,795.292,31.162,0,0
167.617,-14.088,801.116,31.174,12.691,13.035,-2.500,2.084,1.193,-0.186,-105.39,1.294572,-0.779889,0.598979,0.016811,0.009300,0.005884,15863,1066,-1945,202,84,42,1,12.9935670,77.4774912,880.00,0.000,0.00,0.00,0.72,-16.123,798.995,31.450,2.035,2.121,2.939,1,1,1,0,0,0,0.000,1.00,13.39,0.00,0.061,-14.088,801.116,31.174,0,0
168.617,-10.598,809.881,31.182,12.915,13.781,-2.544,0.608,1.432,0.485,-56.12,1.275880,-0.784931,0.596038,0.016750,0.008812,0.006777,16524,606,-2919,-180,-1,23,1,12.9936468,77.4775243,880.00,0.000,0.00,0.00,0.68,-12.532,807.825,31.449,1.934,2.056,2.822,1,1,1,0,0,0,0.000,1.00,13.62,0.00,0.059,-10.598,809.881,31.182,0,0
