time_s,ekf_lat,ekf_lon,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
353.257, 12.986986120,77.479550289, -24.546,22.953,0.0, -0.454,0.363,0.0,-7.46,0.255745,0.0,0.0,0.0,0.0,0.000100,14227,1574,3853,488,454,950,1,12.9851520,77.4819348,871.60,0.000,0.00,0.00,0.82,273.902,-1055.314,0.0,-258.735,202.987,328.857,1,1,0,0,0,0,8.487,5.00,117.39,0.00,0.053,15.167,-852.328,0.0,0,0
354.258, 12.987193448,77.479322207, -24.825,22.851,0.0, -0.546,-0.191,0.0,3.28,0.255745,0.0,0.0,0.0,0.0,0.000037,15115,1026,4879,-143,-487,32,1,12.9851408,77.4819917,872.00,0.000,0.00,0.00,0.82,276.371,-1055.810,0.0,-285.951,226.421,364.739,1,1,0,0,0,0,9.488,5.00,117.39,0.00,0.050,-9.580,-829.389,0.0,0,0
355.260, 12.987399773,77.479090498, -25.389,22.766,0.0, -0.534,0.201,0.0,-0.70,0.255745,0.0,0.0,0.0,0.0,0.000034,13915,-6,3353,-87,171,-522,1,12.9851408,77.4819917,872.00,0.000,0.00,0.00,0.82,280.526,-1056.644,0.0,-315.245,250.082,402.394,1,1,0,0,1,0,10.490,8.00,1494.43,0.00,0.050,-34.720,-806.562,0.0,0,0
356.261, 12.987606128,77.478852954, -26.228,22.905,0.0, -1.347,-0.779,0.0,-17.21,0.255745,0.0,0.0,0.0,0.0,0.000071,15802,243,4529,40,413,-1296,1,12.9851332,77.4820528,872.00,0.000,0.00,0.00,0.82,287.494,-1057.492,0.0,-347.987,273.761,442.765,1,1,0,0,0,0,11.491,8.00,1494.43,0.00,0.050,-60.493,-783.731,0.0,0,0
357.262, 12.987815625,77.478605657, -27.304,23.433,0.0, -0.981,-0.638,0.0,-34.14,0.255745,0.0,0.0,0.0,0.0,0.000138,14277,56,3528,-140,190,-478,1,12.9851282,77.4821187,872.40,0.000,0.00,0.00,0.82,294.957,-1058.031,0.0,-382.281,297.479,484.389,1,1,0,0,0,0,12.492,8.00,1494.43,0.00,0.049,-87.324,-760.552,0.0,0,0
358.264, 12.988030745,77.478349268, -28.344,24.153,0.0, -1.507,0.265,0.0,-33.09,0.255745,0.0,0.0,0.0,0.0,0.000156,15302,1238,3691,584,-1092,407,1,12.9851150,77.4822623,873.20,0.000,0.00,0.00,0.82,309.438,-1059.408,0.0,-424.580,322.657,533.268,1,1,0,0,0,0,13.494,8.00,1494.43,0.00,0.050,-115.142,-736.751,0.0,0,0
359.264, 12.988253341,77.478080780, -29.607,24.887,0.0, -0.490,-0.111,0.0,-24.66,0.255745,0.0,0.0,0.0,0.0,0.000128,15779,1748,4692,-322,-134,607,1,12.9850998,77.4823367,873.30,0.000,0.00,0.00,0.82,317.510,-1061.090,0.0,-461.783,348.967,578.810,1,1,0,0,0,0,14.495,8.00,1494.43,0.00,0.050,-144.272,-712.123,0.0,0,0
360.264, 12.988478990,77.477805982, -29.971,24.996,0.0, -0.029,-0.346,0.0,-17.94,0.255745,0.0,0.0,0.0,0.0,0.000108,14190,442,3966,412,378,197,1,12.9850827,77.4824138,873.40,0.000,0.00,0.00,0.81,325.876,-1062.982,0.0,-499.964,375.824,625.466,1,1,0,0,0,0,15.495,8.00,1494.43,0.00,0.049,-174.087,-687.158,0.0,0,0
361.266, 12.988705107,77.477528377, -30.250,24.984,0.0, -0.544,0.057,0.0,-11.76,0.255745,0.0,0.0,0.0,0.0,0.000098,16266,1947,2152,-39,299,311,1,12.9850827,77.4824138,873.40,0.000,0.00,0.00,0.81,325.876,-1062.982,0.0,-530.083,400.842,664.577,1,1,0,0,0,0,16.496,8.00,1494.43,0.00,0.049,-204.207,-662.140,0.0,0,0
362.267, 12.988930985,77.477247949, -30.552,24.932,0.0, -0.198,-0.166,0.0,-7.83,0.255745,0.0,0.0,0.0,0.0,0.000081,14665,654,3703,-111,43,142,1,12.9850673,77.4824918,873.60,0.000,0.00,0.00,0.81,334.340,-1064.686,0.0,-568.972,427.537,711.700,1,1,0,0,0,0,17.497,8.00,1494.43,0.00,0.048,-234.632,-637.149,0.0,0,0
363.267, 12.989156188,77.476963872, -31.103,24.902,0.0, -0.475,-0.520,0.0,-7.93,0.255745,0.0,0.0,0.0,0.0,0.000079,13877,392,3877,578,-364,-170,1,12.9850545,77.4825733,873.50,0.000,0.00,0.00,0.81,343.183,-1066.102,0.0,-608.637,453.870,759.234,1,1,0,0,0,0,18.497,8.00,1494.43,0.00,0.046,-265.454,-612.232,0.0,0,0
364.267, 12.989380434,77.476674860, -31.511,24.637,0.0, -0.749,-0.585,0.0,-7.82,0.255745,0.0,0.0,0.0,0.0,0.000082,15953,-6,4041,-49,219,16,1,12.9850357,77.4827448,873.40,0.000,0.00,0.00,0.81,361.792,-1068.182,0.0,-658.603,480.760,815.407,1,1,0,0,0,0,19.497,8.00,1494.43,0.00,0.042,-296.811,-587.422,0.0,0,0
365.268, 12.985132449,77.482616077, -31.754,24.324,0.0, -0.453,-0.489,0.0,-8.74,0.255745,0.0,0.0,0.0,0.0,0.000083,15327,-379,4103,-73,562,-109,1,12.9850283,77.4828317,873.60,0.000,0.00,0.00,0.81,371.221,-1069.000,0.0,-23.417,11.587,26.127,1,1,1,0,1,1,0.000,2.00,0.00,0.00,0.037,347.804,-1057.414,0.0,0,0
366.269, 12.985351509,77.482322095, -31.925,24.100,0.0, -0.355,-0.371,0.0,-9.19,0.255745,0.0,0.0,0.0,0.0,0.000063,16479,1225,2376,435,-51,-87,1,12.9850222,77.4829153,873.50,0.000,0.00,0.00,0.81,380.292,-1069.675,0.0,-64.386,36.498,74.011,1,1,0,0,0,0,0.000,2.00,0.00,0.00,0.036,315.907,-1033.178,0.0,0,0
367.270, 12.985568262,77.482026956, -32.120,23.839,0.0, -0.202,-0.537,0.0,-7.97,0.255745,0.0,0.0,0.0,0.0,0.000082,14979,654,3666,-47,-117,102,1,12.9850222,77.4829153,873.50,0.000,0.00,0.00,0.81,380.292,-1069.675,0.0,-96.408,60.479,113.808,1,1,0,0,0,0,2.443,5.00,0.00,0.00,0.034,283.884,-1009.197,0.0,0,0
368.271, 12.985782805,77.481729677, -32.314,23.575,0.0, -0.474,-0.697,0.0,-4.73,0.255745,0.0,0.0,0.0,0.0,0.000082,13728,31,4053,-79,-317,197,1,12.9850150,77.4829952,873.30,0.000,0.00,0.00,0.81,388.962,-1070.472,0.0,-137.333,85.012,161.515,1,1,0,0,0,0,3.444,5.00,0.00,0.00,0.028,251.629,-985.460,0.0,0,0
369.271, 12.985994495,77.481430612, -32.500,23.314,0.0, 0.545,0.076,0.0,-1.54,0.255745,0.0,0.0,0.0,0.0,0.000083,14130,554,3540,84,-404,290,1,12.9850067,77.4830723,873.40,0.000,0.00,0.00,0.81,397.328,-1071.390,0.0,-178.147,109.351,209.031,1,1,0,0,0,0,4.444,5.00,0.00,0.00,0.027,219.181,-962.039,0.0,0,0
370.272, 12.986204739,77.481130196, -32.634,23.130,0.0, -0.600,0.386,0.0,1.81,0.255745,0.0,0.0,0.0,0.0,0.000061,15066,143,3940,602,-75,83,1,12.9849957,77.4832210,873.90,0.000,0.00,0.00,0.81,413.463,-1072.607,0.0,-226.877,133.829,263.407,1,1,0,0,0,0,5.446,5.00,0.00,0.00,0.027,186.586,-938.778,0.0,0,0
371.273, 12.986412952,77.480828647, -32.730,22.951,0.0, -0.062,0.046,0.0,2.88,0.255745,0.0,0.0,0.0,0.0,0.000052,16294,1200,3926,-656,347,168,1,12.9849903,77.4832948,874.20,0.000,0.00,0.00,0.81,421.470,-1073.204,0.0,-267.603,157.462,310.493,1,1,0,0,0,0,6.446,5.00,0.00,0.00,0.026,153.868,-915.742,0.0,0,0
372.273, 12.986619812,77.480526563, -32.852,22.816,0.0, 0.152,0.373,0.0,4.72,0.255745,0.0,0.0,0.0,0.0,0.000044,14692,1076,5193,149,361,184,1,12.9849872,77.4833692,874.60,0.000,0.00,0.00,0.81,429.543,-1073.547,0.0,-308.452,180.692,357.480,1,1,0,0,0,0,7.446,5.00,0.00,0.00,0.025,121.092,-892.855,0.0,0,0
373.275, 12.986825790,77.480222903, -32.946,22.670,0.0, -0.207,0.729,0.0,8.67,0.255745,0.0,0.0,0.0,0.0,0.000033,14430,504,3814,-228,18,342,1,12.9849872,77.4833692,874.60,0.000,0.00,0.00,0.81,429.543,-1073.547,0.0,-341.398,203.481,397.439,1,1,0,0,0,0,8.448,5.00,0.00,0.00,0.026,88.145,-870.066,0.0,0,0
374.275, 12.987029949,77.479918808, -32.987,22.512,0.0, 0.380,-0.073,0.0,12.92,0.255745,0.0,0.0,0.0,0.0,0.000028,15943,405,3565,540,-198,294,1,12.9849865,77.4834453,874.70,0.000,0.00,0.00,0.81,437.801,-1073.625,0.0,-382.650,226.146,444.480,1,1,0,0,0,0,9.448,5.00,0.00,0.00,0.024,55.151,-847.478,0.0,0,0
375.276, 12.987232834,77.479613877, -33.192,22.322,0.0, -0.556,0.159,0.0,17.90,0.255745,0.0,0.0,0.0,0.0,0.000019,14756,392,3403,-155,367,296,1,12.9849867,77.4835230,874.70,0.000,0.00,0.00,0.81,446.232,-1073.602,0.0,-424.165,248.571,491.634,1,1,0,0,1,0,10.449,8.00,423.53,0.00,0.023,22.066,-825.031,0.0,0,0
376.276, 12.987433327,77.479306802, -33.376,22.047,0.0, 0.086,0.789,0.0,24.60,0.255745,0.0,0.0,0.0,0.0,0.000014,15730,604,2763,49,-526,444,1,12.9849905,77.4836860,874.70,0.000,0.00,0.00,0.81,463.918,-1073.182,0.0,-475.169,270.333,546.686,1,1,0,0,0,0,11.450,8.00,423.53,0.00,0.023,-11.251,-802.849,0.0,0,0
377.277, 12.987631981,77.478998390, -33.445,21.931,0.0, -0.160,0.085,0.0,30.14,0.255745,0.0,0.0,0.0,0.0,-0.000005,15046,-130,4515,-139,-106,195,1,12.9849932,77.4837705,874.60,0.000,0.00,0.00,0.81,473.087,-1072.883,0.0,-517.800,292.012,594.465,1,1,0,0,0,0,12.451,8.00,423.53,0.00,0.022,-44.713,-780.870,0.0,0,0
378.278, 12.987829664,77.478689505, -33.569,21.752,0.0, -0.575,0.155,0.0,32.57,0.255745,0.0,0.0,0.0,0.0,-0.000014,11433,-242,3176,-543,295,575,1,12.9849992,77.4838552,874.50,0.000,0.00,0.00,0.81,482.277,-1072.219,0.0,-560.504,313.220,642.084,1,1,0,0,0,0,13.451,8.00,423.53,0.00,0.020,-78.227,-758.999,0.0,0,0
379.278, 12.988025370,77.478379387, -33.696,21.554,0.0, 0.118,-0.025,0.0,41.77,0.255745,0.0,0.0,0.0,0.0,-0.000025,16256,1400,4001,286,-71,575,1,12.9849992,77.4838552,874.50,0.000,0.00,0.00,0.81,482.277,-1072.219,0.0,-594.151,334.873,682.023,1,1,0,0,0,0,14.451,8.00,423.53,0.00,0.018,-111.874,-737.346,0.0,0,0
380.280, 12.988218810,77.478067320, -33.968,21.062,0.0, -1.017,0.100,0.0,50.99,0.255745,0.0,0.0,0.0,0.0,-0.000044,16033,1624,4164,89,105,571,1,12.9850088,77.4839397,874.40,0.000,0.00,0.00,0.81,491.446,-1071.156,0.0,-637.179,355.213,729.502,1,1,0,0,0,0,15.453,8.00,423.53,0.00,0.018,-145.733,-715.944,0.0,0,0
381.280, 12.988406001,77.477752896, -34.188,20.402,0.0, -0.173,0.266,0.0,58.70,0.255745,0.0,0.0,0.0,0.0,-0.000066,15008,927,2763,685,-279,324,1,12.9850185,77.4840280,874.40,0.000,0.00,0.00,0.81,501.027,-1070.083,0.0,-680.874,374.850,777.240,1,1,0,0,0,0,16.453,8.00,423.53,0.00,0.015,-179.847,-695.233,0.0,0,0
382.280, 12.988586723,77.477436489, -34.447,19.522,0.0, -0.740,-0.135,0.0,62.86,0.255745,0.0,0.0,0.0,0.0,-0.000076,14282,902,2713,878,-94,153,1,12.9850483,77.4842132,874.50,0.000,0.00,0.00,0.81,521.122,-1066.785,0.0,-735.299,391.547,833.051,1,1,0,0,0,0,17.454,8.00,423.53,0.00,0.013,-214.176,-675.238,0.0,0,0
383.281, 12.988758471,77.477117481, -34.719,18.483,0.0, -0.726,-0.388,0.0,66.58,0.255745,0.0,0.0,0.0,0.0,-0.000086,16485,-665,2876,670,20,126,1,12.9850693,77.4843095,874.20,0.000,0.00,0.00,0.88,531.571,-1064.461,0.0,-780.359,408.226,880.687,1,1,0,0,0,0,18.454,8.00,423.53,0.00,0.011,-248.788,-656.235,0.0,0,0
384.283, 12.988919979,77.476795202, -35.088,17.019,0.0, -1.677,-0.787,0.0,69.84,0.255745,0.0,0.0,0.0,0.0,-0.000088,15422,93,1023,-125,485,166,1,12.9850937,77.4844052,873.80,0.000,0.00,0.00,0.88,541.955,-1061.761,0.0,-825.710,423.396,927.934,1,1,0,0,0,0,19.457,8.00,423.53,0.00,0.012,-283.755,-638.366,0.0,0,0
385.285, 12.985149381,77.484270181, -35.828,14.614,0.0, -2.291,-1.007,0.0,70.17,0.255745,0.0,0.0,0.0,0.0,-0.000096,15371,1225,-128,137,389,-61,1,12.9850937,77.4844052,873.80,0.000,0.00,0.00,0.88,541.955,-1061.761,0.0,-14.682,6.224,15.947,1,1,1,0,1,1,0.000,2.00,0.00,0.00,0.012,527.273,-1055.538,0.0,0,0
386.286, 12.985270831,77.483935610, -36.727,12.174,0.0, -2.500,-1.045,0.0,69.56,0.255745,0.0,0.0,0.0,0.0,-0.000089,16520,-1759,649,254,158,-52,1,12.9851195,77.4845008,873.40,0.000,0.00,0.00,0.88,552.328,-1058.906,0.0,-61.356,16.805,63.616,1,1,0,0,0,0,0.000,2.00,0.00,0.00,0.012,490.972,-1042.101,0.0,0,0
387.287, 12.985369370,77.483592339, -37.661,9.738,0.0, -1.228,-0.862,0.0,68.33,0.255745,0.0,0.0,0.0,0.0,-0.000086,15823,467,1775,260,43,-132,1,12.9851468,77.4845917,873.50,0.000,0.00,0.00,0.88,562.192,-1055.886,0.0,-108.464,24.686,111.238,1,1,0,0,0,0,2.413,5.00,0.00,0.00,0.010,453.728,-1031.200,0.0,0,0
388.288, 12.985451215,77.483242161, -38.218,8.377,0.0, -0.654,-0.824,0.0,67.24,0.255745,0.0,0.0,0.0,0.0,-0.000072,15133,504,2738,-9,121,-120,1,12.9851920,77.4847337,873.90,0.000,0.00,0.00,0.88,577.599,-1050.884,0.0,-161.866,28.739,164.398,1,1,0,0,0,0,3.415,5.00,0.00,0.00,0.003,415.733,-1022.145,0.0,0,0
389.288, 12.985522719,77.482887902, -38.550,7.608,0.0, -0.123,0.056,0.0,65.43,0.255745,0.0,0.0,0.0,0.0,-0.000066,14885,268,2025,79,227,-121,1,12.9852068,77.4847832,874.60,0.000,0.00,0.00,0.88,582.487,-1049.394,0.0,-205.191,35.160,208.181,1,1,0,0,0,0,4.415,2.50,0.00,0.00,0.000,377.296,-1014.234,0.0,0,0
390.289, 12.985590591,77.482531907, -38.568,7.383,0.0, -0.098,0.052,0.0,64.10,0.255745,0.0,0.0,0.0,0.0,-0.000064,14645,305,3414,45,-149,-129,1,12.9852068,77.4847832,874.60,0.000,0.00,0.00,0.88,583.241,-1049.164,0.0,-244.570,42.439,248.225,1,1,0,0,0,0,5.416,2.50,0.00,0.00,0.099,338.671,-1006.726,0.0,0,0
391.291, 12.985656195,77.482176297, -38.492,7.113,0.0, -0.076,-0.043,0.0,63.12,0.255745,0.0,0.0,0.0,0.0,-0.000060,16136,703,3540,-62,156,-136,1,12.9852187,77.4848118,874.80,0.000,0.00,0.00,0.88,586.354,-1047.808,0.0,-286.267,48.340,290.320,1,1,0,0,0,0,6.418,2.50,0.00,0.00,0.098,300.087,-999.468,0.0,0,0
392.291, 12.985719433,77.481821865, -38.389,6.904,0.0, 0.311,0.319,0.0,62.05,0.255745,0.0,0.0,0.0,0.0,-0.000048,15048,703,4753,585,7,-167,1,12.9852302,77.4848353,875.00,0.000,0.00,0.00,0.88,588.979,-1046.479,0.0,-327.348,54.007,331.773,1,1,0,0,0,0,7.418,5.00,0.00,0.00,0.097,261.632,-992.471,0.0,0,0
393.292, 12.985781517,77.481468505, -38.274,6.729,0.0, -0.084,0.418,0.0,60.67,0.255745,0.0,0.0,0.0,0.0,-0.000040,14997,19,4290,-263,-764,-144,1,12.9852388,77.4848560,875.10,0.000,0.00,0.00,0.88,591.204,-1045.566,0.0,-367.911,59.963,372.766,1,1,0,0,0,0,8.419,5.00,0.00,0.00,0.097,223.292,-985.603,0.0,0,0
394.292, 12.985840324,77.481115507, -38.316,6.295,0.0, -0.367,-0.004,0.0,59.09,0.255745,0.0,0.0,0.0,0.0,-0.000034,14972,94,5753,274,-82,-161,1,12.9852527,77.4848947,875.10,0.000,0.00,0.00,0.87,595.258,-1044.099,0.0,-410.266,65.002,415.383,1,1,0,0,0,0,9.419,5.00,0.00,0.00,0.096,184.992,-979.097,0.0,0,0
395.292, 12.985281032,77.484728072, -27.495,5.418,0.0, 0.321,-0.056,0.0,59.17,0.196780,0.0,0.0,0.0,0.0,-0.000032,15084,864,2588,14,-298,135,1,12.9852612,77.4849175,875.20,0.000,0.00,0.00,0.87,596.872,-1043.484,0.0,-19.918,2.513,20.075,1,1,1,0,1,0,0.000,2.00,109.94,0.00,0.096,576.954,-1040.971,0.0,0,0
396.294, 12.985327814,77.484473010, -27.805,4.876,0.0, -0.372,-0.003,0.0,60.95,0.196780,0.0,0.0,0.0,0.0,-0.000029,15510,7,4402,-333,-26,140,1,12.9852612,77.4849175,875.20,0.000,0.00,0.00,0.87,597.657,-1043.184,0.0,-48.377,7.388,48.938,1,1,0,0,0,0,0.000,2.00,109.94,0.00,0.096,549.280,-1035.796,0.0,0,0
397.294, 12.985369282,77.484215210, -28.134,4.275,0.0, -0.339,-0.056,0.0,61.45,0.196780,0.0,0.0,0.0,0.0,-0.000031,15785,1350,3039,-188,-29,38,1,12.9852702,77.4849452,875.10,0.000,0.00,0.00,0.87,600.833,-1042.138,0.0,-79.525,10.929,80.272,1,1,0,0,0,0,2.397,5.00,109.94,0.00,0.095,521.309,-1031.208,0.0,0,0
398.296, 12.985405456,77.483953933, -28.425,3.749,0.0, -0.492,0.204,0.0,60.63,0.196780,0.0,0.0,0.0,0.0,-0.000030,16186,1437,4691,448,-559,-204,1,12.9852792,77.4849758,875.00,0.000,0.00,0.00,0.87,604.338,-1041.095,0.0,-111.378,13.889,112.241,1,1,0,0,0,0,3.399,5.00,109.94,0.00,0.095,492.960,-1027.206,0.0,0,0
399.297, 12.985436567,77.483690242, -28.760,3.149,0.0, -0.573,-0.036,0.0,61.40,0.196780,0.0,0.0,0.0,0.0,-0.000031,15511,492,3839,-431,370,103,1,12.9852895,77.4850070,875.00,0.000,0.00,0.00,0.87,607.760,-1039.925,0.0,-143.410,16.160,144.318,1,1,0,0,0,0,4.400,5.00,109.94,0.00,0.095,464.350,-1023.765,0.0,0,0
400.298, 12.985463519,77.483424047, -28.854,2.854,0.0, 0.336,0.365,0.0,63.24,0.196780,0.0,0.0,0.0,0.0,-0.000042,15425,480,4214,-794,761,260,1,12.9853090,77.4850665,875.20,0.000,0.00,0.00,0.87,613.995,-1037.843,0.0,-178.527,17.059,179.341,1,1,0,0,0,0,5.401,5.00,109.94,0.00,0.094,435.468,-1020.783,0.0,0,0
401.298, 12.985489483,77.483158802, -28.704,2.851,0.0, -0.374,0.335,0.0,64.63,0.196780,0.0,0.0,0.0,0.0,-0.000046,14886,567,3663,163,-729,-33,1,12.9853192,77.4850993,875.20,0.000,0.00,0.00,0.87,616.311,-1037.111,0.0,-209.622,19.200,210.500,1,1,0,0,0,0,6.402,5.00,109.94,0.00,0.093,406.689,-1017.911,0.0,0,0
402.299, 12.985512527,77.482893548, -28.850,2.222,0.0, -0.576,0.232,0.0,64.54,0.196780,0.0,0.0,0.0,0.0,-0.000056,16061,-479,4853,178,-502,-219,1,12.9853192,77.4850993,875.20,0.000,0.00,0.00,0.87,617.432,-1036.758,0.0,-239.524,21.396,240.477,1,1,0,0,0,0,7.402,5.00,109.94,0.00,0.092,377.909,-1015.362,0.0,0,0
403.300, 12.985528739,77.482626109, -29.157,1.272,0.0, -1.400,0.398,0.0,64.18,0.196780,0.0,0.0,0.0,0.0,-0.000053,15799,-31,4277,-336,15,-141,1,12.9853307,77.4851323,875.20,0.000,0.00,0.00,0.87,621.187,-1035.417,0.0,-272.295,21.848,273.170,1,1,0,0,0,0,8.403,5.00,109.94,0.00,0.092,348.892,-1013.569,0.0,0,0
404.301, 12.985535130,77.482355232, -29.577,0.113,0.0, -1.203,0.394,0.0,63.62,0.196780,0.0,0.0,0.0,0.0,-0.000050,14960,31,3415,-37,-45,-62,1,12.9853425,77.4851693,875.30,0.000,0.00,0.00,0.87,625.432,-1034.047,0.0,-305.930,21.185,306.663,1,1,0,0,0,0,9.404,5.00,109.94,0.00,0.092,319.502,-1012.862,0.0,0,0
405.302, 12.985530527,77.482079951, -30.096,-1.091,0.0, -0.569,0.348,0.0,62.72,0.196780,0.0,0.0,0.0,0.0,-0.000048,14723,541,3714,7,95,-76,1,12.9853552,77.4852120,875.60,0.000,0.00,0.00,0.87,630.193,-1032.616,0.0,-340.559,19.244,341.102,1,1,0,0,1,0,10.405,8.00,1055.32,0.00,0.091,289.634,-1013.372,0.0,0,0
406.303, 12.985516537,77.481800206, -30.564,-1.995,0.0, -0.649,0.580,0.0,62.59,0.196780,0.0,0.0,0.0,0.0,-0.000046,15175,330,4201,-291,62,35,1,12.9853802,77.4853027,875.50,0.000,0.00,0.00,0.87,639.339,-1030.060,0.0,-380.057,15.140,380.359,1,1,0,0,0,0,11.406,8.00,1055.32,0.00,0.089,259.282,-1014.920,0.0,0,0
407.303, 12.985493897,77.481516011, -31.094,-3.030,0.0, -1.115,0.624,0.0,63.48,0.196780,0.0,0.0,0.0,0.0,-0.000051,14980,642,3587,110,151,-7,1,12.9853927,77.4853483,875.60,0.000,0.00,0.00,0.87,642.808,-1029.090,0.0,-414.361,11.665,414.526,1,1,0,0,0,0,12.406,8.00,1055.32,0.00,0.085,228.447,-1017.425,0.0,0,0
408.304, 12.985461428,77.481226563, -31.663,-4.193,0.0, -1.043,0.680,0.0,64.25,0.196780,0.0,0.0,0.0,0.0,-0.000061,14549,243,3464,249,67,-103,1,12.9853927,77.4853483,875.60,0.000,0.00,0.00,0.87,644.535,-1028.607,0.0,-447.493,7.590,447.557,1,1,0,0,0,0,13.408,8.00,1055.32,0.00,0.083,197.042,-1021.017,0.0,0,0
409.305, 12.985417880,77.480931935, -32.123,-5.149,0.0, 0.003,0.156,0.0,65.11,0.196780,0.0,0.0,0.0,0.0,-0.000060,15764,-379,3487,-423,189,253,1,12.9854070,77.4853927,875.70,0.000,0.00,0.00,0.87,649.556,-1026.945,0.0,-484.481,1.109,484.482,1,1,0,0,0,0,14.408,4.00,1055.32,0.00,0.081,165.075,-1025.836,0.0,0,0
410.305, 12.985370792,77.480635666, -32.113,-5.270,0.0, -0.011,-0.021,0.0,70.27,0.196780,0.0,0.0,0.0,0.0,-0.000064,15628,965,5039,94,337,429,1,12.9854193,77.4854375,875.50,0.000,0.00,0.00,0.87,654.651,-1025.543,0.0,-521.721,-5.503,521.750,1,1,0,0,0,0,15.408,4.00,1055.32,0.00,0.076,132.930,-1031.046,0.0,0,0
411.306, 12.985322721,77.480340012, -31.982,-5.352,0.0, -0.059,0.140,0.0,78.69,0.196780,0.0,0.0,0.0,0.0,-0.000099,15412,156,5126,131,31,390,1,12.9854313,77.4854830,875.40,0.000,0.00,0.00,0.87,659.638,-1024.208,0.0,-558.786,-12.157,558.919,1,1,0,0,0,0,16.409,8.00,1055.32,0.00,0.072,100.852,-1036.364,0.0,0,0
412.307, 12.985274364,77.480045548, -31.822,-5.326,0.0, 0.456,0.020,0.0,81.40,0.196780,0.0,0.0,0.0,0.0,-0.000111,15179,-1920,5026,-113,317,-329,1,12.9854615,77.4855747,875.30,0.000,0.00,0.00,0.87,668.852,-1021.063,0.0,-599.950,-20.651,600.305,1,1,0,0,0,0,17.410,8.00,1055.32,0.00,0.071,68.902,-1041.715,0.0,0,0
413.308, 12.985226211,77.479752674, -31.669,-5.322,0.0, 0.094,0.386,0.0,75.88,0.196780,0.0,0.0,0.0,0.0,-0.000101,16228,-677,4989,350,-245,-590,1,12.9854797,77.4856238,875.00,0.000,0.00,0.00,0.87,672.582,-1019.654,0.0,-635.456,-27.389,636.046,1,1,0,0,0,0,18.411,8.00,1055.32,0.00,0.070,37.126,-1047.042,0.0,0,0
414.308, 12.985175699,77.479460683, -31.714,-5.949,0.0, -0.731,-0.062,0.0,70.24,0.196780,0.0,0.0,0.0,0.0,-0.000091,14591,120,2161,78,-391,-409,1,12.9854797,77.4856238,875.00,0.000,0.00,0.00,0.87,674.449,-1018.948,0.0,-669.004,-33.683,669.851,1,1,0,0,0,0,19.412,8.00,1055.32,0.00,0.067,5.445,-1052.631,0.0,0,0
415.310, 12.985483094,77.485581092, -31.959,-6.787,0.0, 0.138,0.088,0.0,65.57,0.196780,0.0,0.0,0.0,0.0,-0.000076,13112,666,2537,-244,268,-111,1,12.9855023,77.4856798,874.70,0.000,0.00,0.00,0.87,680.341,-1016.514,0.0,-10.835,-2.099,11.036,1,1,1,0,1,1,0.000,2.00,0.00,0.00,0.066,669.506,-1018.613,0.0,0,0
416.311, 12.985418750,77.485284744, -32.324,-7.509,0.0, -0.814,-0.230,0.0,61.79,0.196780,0.0,0.0,0.0,0.0,-0.000049,16018,-1857,4251,21,-402,-157,1,12.9855263,77.4857430,874.70,0.000,0.00,0.00,0.87,688.091,-1013.515,0.0,-50.738,-12.217,52.189,1,1,0,0,0,0,0.000,2.00,0.00,0.00,0.065,637.352,-1025.733,0.0,0,0
417.311, 12.985346346,77.484984185, -32.858,-8.467,0.0, -0.554,-0.151,0.0,60.31,0.196780,0.0,0.0,0.0,0.0,-0.000025,15491,107,4589,767,336,-349,1,12.9855700,77.4858790,875.00,0.000,0.00,0.00,0.87,701.870,-1009.057,0.0,-97.128,-24.687,100.216,1,1,0,0,0,0,2.367,5.00,0.00,0.00,0.064,604.742,-1033.744,0.0,0,0
418.313, 12.985266861,77.484679152, -33.245,-9.106,0.0, -0.466,-0.181,0.0,58.12,0.196780,0.0,0.0,0.0,0.0,-0.000011,15042,543,3412,-312,347,194,1,12.9855915,77.4859457,875.00,0.000,0.00,0.00,0.87,708.456,-1006.893,0.0,-136.810,-35.646,141.378,1,1,0,0,0,0,3.369,5.00,0.00,0.00,0.065,571.646,-1042.539,0.0,0,0
419.314, 12.985182516,77.484371102, -33.453,-9.456,0.0, -0.121,0.044,0.0,61.67,0.196780,0.0,0.0,0.0,0.0,-0.000015,16442,1152,4038,77,358,273,1,12.9856110,77.4860125,875.50,0.000,0.00,0.00,0.87,712.237,-1005.740,0.0,-174.014,-46.132,180.025,1,1,0,0,0,0,4.370,2.50,0.00,0.00,0.065,538.223,-1051.871,0.0,0,0
