time_s,E,N,U,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
2339.574,-18015.770,-18036.807,-204.203,0.271,0.125,-0.051,1.255,1.073,-0.582,171.05,-0.293996,1.615765,2.774806,-0.027804,-0.004084,0.030602,-627,4726,-15381,219,59,-137,1,12.8119878,77.3824785,734.10,0.000,216.66,-126.66,0.62,-18034.967,-18057.805,-204.310,19.197,20.998,28.451,1,1,1,0,1,1,0.000,1.00,2063.37,0.00,0.080,-18015.770,-18036.807,-204.203,0,0
2340.574,-18016.033,-18036.900,-204.202,0.361,0.219,-0.065,-0.346,0.170,1.737,166.79,-0.248703,1.664982,2.988464,0.005516,-0.000227,0.012124,-3272,3955,-18307,-208,112,247,1,12.8116117,77.3821417,734.00,0.000,216.66,-126.66,0.62,-18071.561,-18099.393,-204.632,55.527,62.492,83.598,1,1,0,0,0,0,0.000,1.00,17853.96,0.00,0.080,-18016.033,-18036.900,-204.202,0,0
2341.575,-18016.230,-18036.986,-204.145,-0.003,0.005,0.001,-0.468,0.073,-0.054,158.66,-0.158407,1.678141,2.999954,0.012728,0.033091,-0.002970,-1163,4302,-15644,-74,448,-240,1,12.8116117,77.3821417,734.00,0.000,216.66,-126.66,0.62,-18071.561,-18099.393,-204.632,55.330,62.406,83.402,1,1,0,0,0,0,2.481,2.00,17756.25,0.00,0.079,-18016.230,-18036.986,-204.145,0,0
2342.576,-18016.230,-18036.986,-204.146,-0.004,0.002,-0.004,0.018,0.592,-0.269,158.11,-0.157995,1.674970,3.005134,0.021906,0.013328,-0.009025,-144,5248,-15432,-310,-37,-675,1,12.8114250,77.3819763,733.80,0.000,216.66,-126.66,0.65,-18089.533,-18120.037,-204.942,73.303,83.051,110.773,1,1,0,0,0,0,3.482,2.00,28517.04,0.00,0.078,-18016.230,-18036.986,-204.146,0,0
2343.576,-18016.225,-18036.986,-204.145,-0.005,0.004,0.006,-0.212,0.180,0.640,156.76,-0.152732,1.681086,3.006227,-0.010218,0.035907,0.001791,-651,4739,-16932,116,45,-68,1,12.8112387,77.3818152,733.80,0.000,216.66,-126.66,0.63,-18107.039,-18140.639,-205.051,90.814,103.652,137.808,1,1,0,0,0,0,4.482,2.00,47009.48,0.00,0.075,-18016.225,-18036.986,-204.145,0,0
2344.577,-18016.225,-18036.986,-204.146,-0.009,-0.003,-0.002,0.101,0.047,-0.331,156.91,-0.152427,1.677466,3.006972,0.016437,0.013755,-0.003678,231,4302,-15482,84,217,-141,1,12.8110558,77.3816540,733.80,0.000,216.66,-126.66,0.63,-18124.555,-18160.863,-205.158,108.330,123.877,164.563,1,1,0,0,1,0,5.483,2.00,682.21,0.00,0.073,-18016.225,-18036.986,-204.146,1,0
2345.577,-18016.225,-18036.986,-204.145,-0.006,0.003,-0.005,-0.124,0.692,-0.169,157.18,-0.148132,1.673606,2.999822,0.010637,0.017278,0.010080,-391,5273,-15544,259,-158,-165,1,12.8108748,77.3814928,733.70,0.000,216.66,-126.66,0.63,-18142.070,-18180.877,-205.366,125.846,143.891,191.159,1,1,0,0,1,0,6.483,2.00,920.56,0.00,0.070,-18016.225,-18036.986,-204.145,0,0
2346.578,-18016.225,-18036.986,-204.148,-0.039,0.010,-0.012,0.044,0.684,-1.527,156.49,-0.145633,1.667529,2.995297,0.024325,0.021366,0.003953,345,5286,-13332,157,66,-78,1,12.8106918,77.3813293,733.70,0.000,216.66,-126.66,0.63,-18159.836,-18201.113,-205.474,143.611,164.127,218.087,1,1,0,0,1,0,7.484,2.00,1198.25,0.00,0.068,-18016.225,-18036.986,-204.148,0,0
2347.578,-18016.213,-18036.986,-204.151,-0.006,0.007,0.012,-0.775,-0.223,1.641,157.09,-0.147063,1.674123,2.996995,0.009454,0.001014,-0.002886,-2686,4526,-18170,-123,-227,61,1,12.8106918,77.3813293,733.70,0.000,216.66,-126.66,0.63,-18159.836,-18201.113,-205.474,143.623,164.127,218.095,1,1,0,0,1,0,8.485,2.00,1198.33,0.00,0.064,-18016.213,-18036.986,-204.151,0,0
2348.579,-18016.205,-18036.992,-204.149,-0.042,0.058,-0.006,-0.502,0.751,0.714,161.21,-0.140570,1.695744,3.010726,-0.000078,0.016563,0.010592,-2010,5635,-16606,-193,-301,731,1,12.8103273,77.3810003,733.40,0.000,216.66,-126.66,0.63,-18195.582,-18241.418,-205.992,179.377,204.426,271.967,1,1,0,0,1,0,9.486,2.00,1863.45,0.00,0.062,-18016.205,-18036.992,-204.149,0,0
2349.580,-18016.184,-18037.047,-204.174,0.038,0.044,0.006,-0.283,0.299,0.069,165.87,-0.173598,1.763563,3.012996,-0.031245,-0.026509,0.013331,-2523,4539,-15407,-274,-662,48,1,12.8101452,77.3808352,733.20,0.000,216.66,-126.66,0.63,-18213.521,-18261.553,-206.301,197.338,224.506,298.907,1,1,0,0,1,0,10.487,3.00,2250.90,0.00,0.061,-18016.184,-18037.047,-204.174,0,0
2350.582,-18016.186,-18037.051,-204.171,0.001,0.007,0.002,-0.180,-0.059,1.233,160.35,-0.159185,1.762058,3.007285,-0.017000,0.017261,-0.043095,-2184,4477,-17594,-333,-322,333,1,12.8099613,77.3806690,733.20,0.000,216.66,-126.66,0.63,-18231.580,-18281.889,-206.411,215.395,244.838,326.099,1,1,0,0,1,0,11.488,3.00,2679.01,0.00,0.061,-18016.186,-18037.051,-204.171,0,0
2351.583,-18016.186,-18037.051,-204.176,0.005,-0.009,-0.055,-0.027,0.246,-0.699,155.47,-0.158579,1.763812,3.008275,-0.016807,0.018790,-0.041736,-964,4851,-14506,305,195,39,1,12.8097743,77.3805012,733.00,0.000,216.66,-126.66,0.63,-18249.812,-18302.566,-206.723,233.627,265.516,353.667,1,1,0,0,1,0,12.489,3.00,3151.07,0.00,0.059,-18016.186,-18037.051,-204.176,0,0
2352.583,-18016.246,-18037.031,-204.149,0.125,-0.239,-0.112,-0.391,-0.803,-1.022,146.03,-0.170384,1.788849,3.075069,0.017291,-0.028895,-0.052029,-928,4004,-14081,112,-153,-37,1,12.8095803,77.3803282,732.80,0.000,216.66,-126.66,0.63,-18268.611,-18324.018,-207.039,252.365,286.986,382.164,1,1,0,0,1,0,13.490,3.00,3679.30,0.00,0.057,-18016.246,-18037.031,-204.149,0,0
2353.585,-18016.246,-18037.033,-204.241,0.212,-0.217,-0.112,0.289,-0.309,-0.720,146.63,-0.157174,1.811935,3.135356,0.010714,-0.015269,-0.027158,72,4676,-14731,120,85,157,1,12.8095803,77.3803282,732.80,0.000,216.66,-126.66,0.63,-18268.611,-18324.018,-207.039,252.365,286.984,382.163,1,1,0,0,1,0,14.491,3.00,3679.19,0.00,0.057,-18016.246,-18037.033,-204.241,0,0
2354.585,-18307.236,-18368.500,-208.081,-0.003,0.003,-0.053,-0.516,-0.024,-0.834,161.08,-0.130693,1.798064,3.113689,-0.010949,0.023088,-0.010465,-1351,3593,-14145,-51,-340,368,1,12.8091780,77.3799727,732.00,0.000,216.66,-126.66,0.63,-18307.236,-18368.500,-208.078,0.000,0.000,0.000,1,1,1,0,1,1,0.000,1.00,0.00,0.00,0.056,-18307.236,-18368.500,-208.081,0,0
2355.585,-18307.225,-18368.502,-208.010,-0.005,0.020,-0.039,0.378,0.587,0.820,165.63,-0.055663,1.827826,3.137524,0.041143,0.027548,0.006063,-350,4925,-17143,198,-389,617,1,12.8089745,77.3797920,731.50,0.000,216.66,-126.66,0.63,-18326.871,-18391.002,-208.700,19.646,22.500,29.870,1,1,1,0,0,0,0.000,1.00,1926.83,0.00,0.055,-18307.225,-18368.502,-208.010,0,0
2356.587,-18307.223,-18368.502,-208.006,-0.021,0.000,-0.052,0.105,0.076,-1.251,162.96,-0.084487,1.832449,3.154350,0.025187,0.000484,0.020319,531,4029,-13831,-227,-56,-70,1,12.8087718,77.3796103,731.00,0.000,216.66,-126.66,0.63,-18346.613,-18413.414,-209.322,39.391,44.912,59.739,1,1,0,0,0,0,0.000,1.00,7706.01,0.00,0.055,-18307.223,-18368.502,-208.006,0,0
2357.588,-18307.248,-18368.516,-208.023,0.003,0.004,0.001,0.175,0.187,-0.384,165.30,-0.121512,1.824169,3.140261,0.023245,0.011094,-0.018065,-290,4216,-15194,60,233,-584,1,12.8085708,77.3794295,730.40,0.000,216.66,-126.66,0.63,-18366.256,-18435.639,-210.043,59.008,67.123,89.372,1,1,0,0,0,0,2.858,2.00,17232.39,0.00,0.055,-18307.248,-18368.516,-208.023,0,0
2358.589,-18307.248,-18368.516,-208.020,0.003,0.001,-0.007,0.228,0.277,-0.256,167.70,-0.125622,1.817961,3.158943,0.001451,-0.021874,-0.010508,-1040,4166,-15207,-162,259,-682,1,12.8081685,77.3790675,729.20,0.000,216.66,-126.66,0.63,-18405.588,-18480.119,-211.486,98.340,111.604,148.748,1,1,0,0,0,0,3.858,2.00,47690.22,0.00,0.055,-18307.248,-18368.516,-208.020,0,0
2359.590,-18307.248,-18368.516,-208.021,0.006,-0.003,0.003,0.580,-0.020,0.152,163.14,-0.128385,1.828466,3.156492,-0.003046,-0.009168,0.018780,-813,4166,-16020,-114,88,-161,1,12.8081685,77.3790675,729.20,0.000,216.66,-126.66,0.63,-18405.588,-18480.119,-211.486,98.340,111.604,148.748,1,1,0,0,0,0,4.859,2.00,47643.39,0.00,0.055,-18307.248,-18368.516,-208.021,1,0
2360.591,-18307.264,-18368.516,-208.033,0.083,0.036,-0.017,1.199,1.095,-0.569,169.41,-0.130117,1.836532,3.165703,-0.004058,0.004158,-0.014219,-228,5410,-15006,-50,536,93,1,12.8079682,77.3788858,728.70,0.000,216.66,-126.66,0.63,-18425.330,-18502.266,-212.107,118.066,133.750,178.406,1,1,0,0,1,0,5.861,2.00,800.98,0.00,0.055,-18307.264,-18368.516,-208.033,0,0
2361.592,-18307.488,-18368.559,-207.997,0.130,0.073,0.039,0.511,0.450,0.258,164.54,-0.141033,1.905124,3.197900,0.004780,-0.000008,-0.000939,-676,4838,-16219,-46,-82,240,1,12.8077687,77.3787037,728.10,0.000,216.66,-126.66,0.63,-18445.115,-18524.324,-212.829,137.627,155.766,207.856,1,1,0,0,1,0,6.862,2.00,1087.37,0.00,0.055,-18307.488,-18368.559,-207.997,0,0
2362.593,-18307.512,-18368.559,-207.995,0.004,-0.000,-0.003,0.434,0.592,-0.237,161.35,-0.133288,1.933955,3.212272,0.004388,-0.007414,0.008989,-501,5286,-15344,-51,358,-199,1,12.8075698,77.3785215,727.90,0.000,216.66,-126.66,0.65,-18464.912,-18546.316,-213.150,157.400,177.758,237.429,1,1,0,0,1,0,7.863,2.00,1332.71,0.00,0.054,-18307.512,-18368.559,-207.995,0,0
2363.594,-18307.512,-18368.559,-207.994,0.003,0.003,0.003,0.497,0.183,0.184,171.66,-0.131258,1.922809,3.203556,0.040580,0.042831,0.002248,-877,3880,-16057,-271,319,-220,1,12.8073715,77.3783395,727.30,0.000,216.66,-126.66,0.64,-18484.686,-18568.242,-213.872,177.174,199.684,266.953,1,1,0,0,1,0,8.864,2.00,1739.90,0.00,0.054,-18307.512,-18368.559,-207.994,0,0
2364.595,-18307.533,-18368.566,-208.034,0.245,0.161,-0.185,0.536,0.235,0.182,169.85,-0.147617,1.905883,3.241596,-0.000008,0.022418,-0.008706,-475,4103,-16169,-130,-701,282,1,12.8069705,77.3779770,726.20,0.000,216.66,-126.66,0.63,-18524.072,-18612.580,-215.216,216.539,244.014,326.239,1,1,0,0,1,0,9.864,2.00,2681.59,0.00,0.054,-18307.533,-18368.566,-208.034,0,0
2365.596,-18307.752,-18368.660,-208.104,0.051,0.013,0.011,-0.087,-0.496,-0.418,160.47,-0.202921,1.889517,3.341003,-0.025951,-0.027537,-0.012205,-765,3631,-15069,27,-151,-77,1,12.8069705,77.3779770,726.20,0.000,216.66,-126.66,0.63,-18524.072,-18612.580,-215.216,216.320,243.920,326.024,1,1,0,0,1,0,10.865,3.00,2679.10,0.00,0.053,-18307.752,-18368.660,-208.104,0,0
2366.596,-18307.746,-18368.660,-208.101,0.007,0.005,0.003,1.219,0.370,0.601,162.80,-0.178392,1.862860,3.308179,0.001545,0.047495,-0.019879,397,4975,-17156,-208,96,-6,1,12.8067702,77.3777952,725.70,0.000,216.66,-126.66,0.63,-18543.826,-18634.727,-215.839,236.080,266.066,355.704,1,1,0,0,1,0,11.866,3.00,3187.70,0.00,0.052,-18307.746,-18368.660,-208.101,0,0
2367.597,-18307.760,-18368.660,-208.043,0.204,0.052,0.200,-0.016,-0.298,-0.765,159.98,-0.179053,1.880193,3.315181,0.000086,0.029578,-0.023848,-664,3768,-14444,250,713,1309,1,12.8065690,77.3776133,725.30,0.000,216.66,-126.66,0.63,-18563.590,-18656.973,-216.362,255.830,288.312,385.452,1,1,0,0,1,0,12.867,3.00,3743.09,0.00,0.052,-18307.760,-18368.660,-208.043,0,0
2368.597,-18307.902,-18368.666,-208.095,0.051,-0.007,0.020,0.667,-0.391,0.251,162.56,-0.222198,1.944313,3.313107,0.021891,-0.031014,0.029081,-799,3830,-16319,48,98,-395,1,12.8063682,77.3774318,724.80,0.000,216.66,-126.66,0.63,-18583.311,-18679.176,-216.984,275.408,310.510,415.049,1,1,0,0,1,0,13.867,3.00,4339.90,0.00,0.051,-18307.902,-18368.666,-208.095,0,0
2369.598,-18307.924,-18368.666,-208.073,0.060,-0.006,0.005,1.120,-0.349,-0.169,165.04,-0.216812,1.922760,3.335325,0.008925,0.025855,-0.011479,-103,3681,-15832,22,483,-7,1,12.8059675,77.3770688,723.90,0.000,216.66,-126.66,0.63,-18622.752,-18723.480,-218.130,314.828,354.814,474.352,1,1,0,0,1,0,14.868,3.00,5668.53,0.00,0.050,-18307.924,-18368.666,-208.073,0,0
2370.598,-18622.750,-18723.480,-218.087,0.225,-0.193,0.185,0.660,-0.841,-0.934,166.09,-0.218952,1.924302,3.345744,-0.010946,0.017697,0.007642,-291,2722,-14407,-572,119,-663,1,12.8059675,77.3770688,723.90,0.000,216.66,-126.66,0.63,-18622.752,-18723.480,-218.130,0.002,0.000,0.002,1,1,1,0,1,1,0.000,1.00,0.00,0.00,0.049,-18622.750,-18723.480,-218.087,0,0
2371.599,-18622.945,-18723.248,-218.036,0.232,-0.465,0.097,1.010,-0.678,-0.120,162.92,-0.225588,1.618965,3.026810,-0.029785,0.025657,-0.014813,757,2498,-16244,-193,546,211,1,12.8057677,77.3768878,723.80,0.000,216.66,-126.66,0.63,-18642.420,-18745.572,-218.353,19.475,22.324,29.625,1,1,0,0,0,0,0.000,1.00,2187.08,0.00,0.048,-18622.945,-18723.248,-218.036,0,0
2372.600,-18623.102,-18722.953,-218.081,0.052,-0.115,0.075,0.001,-0.029,0.482,167.72,-0.280140,1.263858,2.913947,-0.025419,0.043576,-0.019866,-603,2623,-16982,-36,348,-124,1,12.8055685,77.3767078,723.80,0.000,216.66,-126.66,0.63,-18661.979,-18767.600,-218.475,38.877,44.646,59.201,1,1,0,0,0,0,2.050,2.00,8728.33,0.00,0.048,-18623.102,-18722.953,-218.081,0,0
2373.600,-18623.105,-18722.939,-218.087,-0.001,0.010,-0.000,-0.510,0.816,0.267,171.68,-0.304094,1.242280,2.944879,0.000039,0.032777,-0.007414,-1871,4016,-16256,-437,-94,-29,1,12.8053698,77.3765330,723.70,0.000,216.66,-126.66,0.63,-18680.973,-18789.570,-218.696,57.867,66.631,88.251,1,1,0,0,0,0,3.050,2.00,19374.30,0.00,0.047,-18623.105,-18722.939,-218.087,0,0
2374.601,-18623.105,-18722.939,-218.086,-0.012,0.073,-0.008,-0.181,1.813,0.049,172.33,-0.312916,1.276349,2.998985,-0.022490,0.019205,-0.003465,-1798,5772,-15807,-561,112,497,1,12.8051748,77.3763668,723.50,0.000,216.66,-126.66,0.63,-18699.033,-18811.133,-219.013,75.928,88.193,116.375,1,1,0,0,0,0,4.051,2.00,33797.73,0.00,0.046,-18623.105,-18722.939,-218.086,0,0
2375.602,-18623.105,-18722.959,-218.080,0.004,0.061,0.003,-0.159,1.405,-0.577,174.60,-0.321855,1.311754,3.053821,-0.028678,0.023086,0.036519,-1661,5123,-14731,-165,-189,-146,1,12.8048012,77.3760650,723.50,0.000,216.66,-126.66,0.63,-18731.830,-18852.445,-219.232,108.725,129.486,169.079,1,1,0,0,1,0,5.052,2.00,720.23,0.00,0.041,-18623.105,-18722.959,-218.080,0,0
2376.603,-18623.105,-18722.971,-218.104,-0.093,0.234,-0.036,-0.049,1.232,0.939,176.24,-0.332802,1.346865,3.086393,-0.047690,0.038467,-0.014946,-2420,5024,-17181,-323,787,552,1,12.8048012,77.3760650,723.50,0.000,216.66,-126.66,0.63,-18731.830,-18852.445,-219.232,108.725,129.475,169.070,1,1,0,0,1,0,6.053,2.00,720.15,0.00,0.039,-18623.105,-18722.971,-218.104,0,0
2377.606,-18623.043,-18723.074,-218.036,0.023,0.050,0.064,0.408,0.519,0.806,176.40,-0.400484,1.516097,3.234933,-0.039930,0.025243,0.042541,-1498,4526,-17294,-420,308,577,1,12.8046168,77.3759262,723.50,0.000,216.66,-126.66,0.63,-18746.914,-18872.838,-219.337,123.871,149.764,194.353,1,1,0,0,1,0,7.056,2.00,951.63,0.00,0.041,-18623.043,-18723.074,-218.036,0,0
2378.607,-18623.039,-18723.074,-218.030,0.001,0.001,-0.010,0.657,2.119,-2.208,175.75,-0.397328,1.490101,3.243058,-0.054796,-0.006593,-0.004856,634,6705,-12543,382,555,-218,1,12.8044305,77.3757868,723.50,0.000,216.66,-126.66,0.63,-18762.064,-18893.439,-219.443,139.025,170.365,219.892,1,1,0,0,1,0,8.057,2.00,1218.19,0.00,0.041,-18623.039,-18723.074,-218.030,0,0
2379.608,-18623.047,-18723.074,-218.027,0.045,0.026,0.004,0.420,0.987,-0.004,177.49,-0.391654,1.499307,3.252963,-0.047362,-0.008668,0.007467,-1747,5062,-15719,-278,27,-119,1,12.8042382,77.3756492,723.50,0.000,216.66,-126.66,0.63,-18777.020,-18914.705,-219.550,153.973,191.631,245.825,1,1,0,0,1,0,9.058,2.00,1522.46,0.00,0.040,-18623.047,-18723.074,-218.027,0,0
2380.608,-18623.047,-18723.074,-218.031,0.018,0.013,-0.030,0.188,0.208,1.037,176.23,-0.395270,1.498657,3.268570,-0.046766,0.028909,-0.013311,-2756,4152,-17231,246,119,409,1,12.8040413,77.3755127,723.70,0.000,216.66,-126.66,0.63,-18791.855,-18936.482,-219.459,168.809,213.408,272.102,1,1,0,0,1,0,10.058,3.00,1865.36,0.00,0.038,-18623.047,-18723.074,-218.031,0,0
2381.609,-18623.090,-18723.092,-217.994,0.033,0.041,0.041,0.894,0.780,-0.546,177.26,-0.398018,1.515351,3.313261,-0.046266,0.016081,0.020135,-550,4800,-15194,-410,293,17,1,12.8036308,77.3752500,723.60,0.000,216.66,-126.66,0.63,-18820.410,-18981.881,-219.779,197.320,258.789,325.434,1,1,0,0,1,0,11.059,3.00,2668.20,0.00,0.037,-18623.090,-18723.092,-217.994,0,0
2382.610,-18623.094,-18723.100,-217.997,-0.010,0.039,0.005,-0.630,0.157,0.421,174.02,-0.397911,1.519826,3.315793,-0.033100,0.039108,0.001390,-3429,4764,-15731,-390,-346,336,1,12.8036308,77.3752500,723.60,0.000,216.66,-126.66,0.63,-18820.410,-18981.881,-219.779,197.316,258.781,325.425,1,1,0,0,1,0,12.060,3.00,2668.07,0.00,0.035,-18623.094,-18723.100,-217.997,0,0
2383.610,-18623.090,-18723.115,-217.992,0.003,0.008,0.002,-0.326,0.134,0.113,178.18,-0.407360,1.520797,3.327141,-0.049016,0.001180,-0.010693,-3108,4539,-15307,-279,419,93,1,12.8034215,77.3751225,723.50,0.000,216.66,-126.66,0.63,-18834.270,-19005.027,-219.989,211.180,281.912,352.238,1,1,0,0,1,0,13.060,3.00,3125.73,0.00,0.033,-18623.090,-18723.115,-217.992,0,0
2384.611,-18623.104,-18723.117,-217.998,0.008,0.004,0.006,0.761,0.245,0.126,-178.65,-0.423643,1.521199,3.336417,-0.037463,0.004206,0.013426,-1721,4389,-16006,-383,72,125,1,12.8032065,77.3749987,723.30,0.000,216.66,-126.66,0.63,-18847.727,-19028.805,-220.300,224.623,305.688,379.342,1,1,0,0,1,0,14.061,3.00,3625.23,0.00,0.031,-18623.104,-18723.117,-217.998,0,0
2385.612,-18861.010,-19053.191,-220.911,0.084,0.017,0.029,1.431,0.805,0.447,-175.07,-0.427271,1.513363,3.350451,-0.048470,-0.004647,0.023955,-1599,4900,-16744,-194,376,-409,1,12.8029860,77.3748765,722.80,0.000,216.66,-126.66,0.63,-18861.010,-19053.191,-220.912,0.000,0.000,0.000,1,1,1,0,1,1,0.000,1.00,0.00,0.00,0.030,-18861.010,-19053.191,-220.911,0,0
2386.614,-18861.072,-19053.193,-220.894,0.229,0.061,0.065,0.815,0.484,-0.413,-168.50,-0.540528,1.409705,3.278448,-0.038320,0.034462,0.040048,-1671,3855,-15332,-942,-129,-355,1,12.8025213,77.3746383,722.40,0.000,216.66,-126.66,0.63,-18886.908,-19104.588,-221.544,25.836,51.395,57.523,1,1,1,0,0,0,0.000,1.00,7411.46,0.00,0.029,-18861.072,-19053.193,-220.894,0,0
2387.614,-18861.105,-19053.209,-220.654,0.470,0.158,0.331,0.217,0.319,-0.179,-168.24,-0.579622,1.313715,3.355208,-0.038237,0.041765,0.040755,-2233,4203,-15406,27,-65,47,1,12.8025213,77.3746383,722.40,0.000,216.66,-126.66,0.63,-18886.908,-19104.588,-221.544,25.803,51.379,57.494,1,1,0,0,0,0,0.000,1.00,7400.17,0.00,0.028,-18861.105,-19053.209,-220.654,0,0
2388.615,-18861.451,-19053.326,-220.864,-0.001,0.003,0.003,-0.035,-0.081,0.639,-168.21,-0.703217,1.151788,3.229234,-0.041750,0.050774,0.037996,-2932,3730,-16919,-444,770,-476,1,12.8022797,77.3745258,722.60,0.000,216.66,-126.66,0.63,-18899.143,-19131.311,-221.461,37.691,77.984,86.615,1,1,0,0,0,0,2.230,2.00,16782.53,0.00,0.028,-18861.451,-19053.326,-220.864,0,0
2389.616,-18861.486,-19053.346,-220.864,0.037,0.196,0.036,1.377,0.794,-1.147,-162.56,-0.729148,1.092435,3.269865,-0.027800,0.022500,0.045773,809,3108,-15281,-382,-1157,-292,1,12.8020368,77.3744183,723.00,0.000,216.66,-126.66,0.63,-18910.834,-19158.178,-221.176,49.348,104.832,115.866,1,1,0,0,0,0,3.231,2.00,29999.66,0.00,0.028,-18861.486,-19053.346,-220.864,0,0
2390.617,-18861.475,-19053.475,-220.806,-0.048,0.206,-0.194,-0.238,-0.107,0.579,-163.56,-0.694911,1.024245,3.345170,0.005301,0.018584,-0.001554,-2719,4128,-16719,-522,137,-157,1,12.8017908,77.3743182,723.40,0.000,216.66,-126.66,0.63,-18921.723,-19185.391,-220.891,60.248,131.916,145.023,1,1,0,0,0,0,4.232,2.00,46948.13,0.00,0.028,-18861.475,-19053.475,-220.806,0,0
2391.617,-18861.480,-19053.576,-220.740,-0.022,-0.010,-0.055,-0.855,-0.438,-1.252,-166.75,-0.660119,0.961869,3.433721,-0.022037,0.006731,0.019842,-2133,4365,-13418,-378,40,-369,1,12.8015407,77.3742262,723.90,0.000,216.66,-126.66,0.63,-18931.732,-19213.057,-220.504,70.252,159.480,174.268,1,1,0,0,1,0,5.232,2.00,764.17,0.00,0.026,-18861.480,-19053.576,-220.740,0,0
2392.619,-18861.482,-19053.578,-220.739,-0.004,0.000,-0.008,0.090,-0.046,-0.722,-159.47,-0.659824,0.966710,3.443216,-0.030681,0.011263,0.030742,-1684,3493,-14669,-83,125,-99,1,12.8010348,77.3740523,725.40,0.000,216.66,-126.66,0.63,-18950.656,-19269.021,-219.230,89.174,215.443,233.169,1,1,0,0,1,0,6.233,2.00,1368.08,0.00,0.027,-18861.482,-19053.578,-220.739,0,0
2393.621,-18861.518,-19053.564,-220.747,0.022,0.038,-0.006,0.549,0.654,-0.372,-156.75,-0.657778,0.945421,3.427397,-0.052224,0.002601,-0.007475,-1596,3855,-15381,-541,44,-546,1,12.8010348,77.3740523,725.40,0.000,216.66,-126.66,0.63,-18950.656,-19269.021,-219.230,89.139,215.457,233.168,1,1,0,0,1,0,7.235,2.00,1368.88,0.00,0.028,-18861.518,-19053.564,-220.747,0,0
2394.622,-18861.518,-19053.564,-220.747,0.036,0.043,0.002,1.452,0.878,0.944,-156.35,-0.673836,0.936223,3.473752,-0.048897,-0.013398,0.021964,-1512,3780,-17981,-518,-338,217,1,12.8007810,77.3739672,726.30,0.000,216.66,-126.66,0.63,-18959.920,-19297.098,-218.443,98.402,243.533,262.662,1,1,0,0,1,0,8.236,2.00,1737.12,0.00,0.027,-18861.518,-19053.564,-220.747,0,0
2395.622,-18861.520,-19053.564,-220.691,0.306,0.410,-0.015,0.193,1.825,-0.192,-150.12,-0.675923,0.933726,3.510875,-0.041506,0.004146,0.012401,-1734,5485,-15556,-839,-194,-12,1,12.8005248,77.3738867,727.10,0.000,216.66,-126.66,0.63,-18968.682,-19325.441,-217.756,107.162,271.877,292.234,1,1,0,0,1,0,9.236,2.00,2150.32,0.00,0.025,-18861.520,-19053.564,-220.691,0,0
2396.622,-18861.506,-19053.539,-220.393,0.448,0.526,0.197,1.516,0.149,0.696,-148.02,-0.723823,0.868822,3.677711,-0.031787,0.025916,0.004274,-1934,2299,-17369,-426,237,-360,1,12.8002688,77.3738082,728.40,0.000,216.66,-126.66,0.64,-18977.229,-19353.762,-216.568,115.723,300.223,321.754,1,1,0,0,1,0,10.237,3.00,2525.95,0.00,0.025,-18861.506,-19053.539,-220.394,0,0
2397.624,-18861.861,-19053.760,-220.684,0.009,-0.002,-0.003,-0.236,-0.395,0.205,-159.31,-0.789757,0.723621,3.578918,-0.035346,0.013623,-0.016533,-2670,4937,-15744,-245,-41,-217,1,12.7997517,77.3736717,729.90,0.000,216.66,-126.66,0.63,-18992.094,-19410.969,-215.287,130.232,357.209,380.209,1,1,0,0,1,0,11.238,3.00,3640.33,0.00,0.022,-18861.857,-19053.760,-220.683,1,0
2398.625,-18861.867,-19053.762,-220.684,0.034,-0.007,-0.016,-0.263,0.065,-1.332,-156.73,-0.787709,0.713227,3.553046,-0.019937,0.036548,-0.039071,-1559,4813,-13330,-339,218,-395,1,12.7997517,77.3736717,729.90,0.000,216.66,-126.66,0.63,-18992.094,-19410.969,-215.287,130.227,357.207,380.205,1,1,0,0,1,0,12.240,3.00,3639.97,0.00,0.022,-18861.867,-19053.762,-220.684,0,0
2399.626,-18861.871,-19053.756,-220.686,0.033,-0.022,0.003,0.144,-0.428,1.075,-156.85,-0.785831,0.710396,3.550582,-0.007239,0.039937,-0.015193,-3269,5198,-17082,-158,771,-5,1,12.7994903,77.3736132,730.70,0.000,216.66,-126.66,0.63,-18998.467,-19439.889,-214.594,136.596,386.133,409.581,1,1,0,0,1,0,13.240,3.00,4224.20,0.00,0.022,-18861.871,-19053.756,-220.686,0,0
2400.626,-18861.879,-19053.752,-220.752,0.199,-0.232,0.113,0.614,-0.770,-1.170,-158.98,-0.758197,0.665711,3.505379,-0.000191,0.015915,0.015731,-1260,3755,-14093,-130,567,-168,1,12.7992265,77.3735635,731.30,0.000,216.66,-126.66,0.63,-19003.885,-19469.074,-214.100,142.006,415.322,438.929,1,1,0,0,1,0,14.241,3.00,4851.18,0.00,0.020,-18861.879,-19053.752,-220.752,0,0
