time_s,E,N,U,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
582.940,-142.982,-358.759,6.501,0.041,0.065,-0.000,0.642,0.852,0.045,-54.14,0.515758,4.248118,0.922747,-0.000561,0.028900,-0.026935,15814,288,2234,-572,73,-148,1,12.9877005,77.4751443,884.30,0.500,214.75,-124.75,0.87,-148.954,-356.663,6.616,5.972,-2.096,6.329,1,1,0,0,0,0,3.169,2.00,52.87,0.00,0.060,-142.982,-358.759,6.501,0,0
583.941,-142.984,-358.761,6.501,0.020,0.048,-0.007,0.304,0.990,-0.142,-54.59,0.494804,4.300538,0.956345,0.008492,0.022222,-0.034966,15514,313,1372,29,309,-203,1,12.9876885,77.4751365,884.90,0.500,214.75,-124.75,0.82,-149.861,-358.100,7.260,6.877,-0.661,6.908,1,1,0,0,0,0,4.169,2.00,71.77,0.00,0.057,-142.984,-358.761,6.501,1,1
584.943,-142.982,-358.756,6.503,0.016,0.026,0.005,0.333,0.894,0.459,-54.53,0.464324,4.330356,0.976708,0.001050,0.027130,-0.020361,16636,387,1322,28,199,-50,1,12.9876757,77.4751278,885.20,0.500,214.75,-124.75,0.82,-150.848,-359.573,7.532,7.866,0.817,7.908,1,1,1,0,1,0,0.000,1.00,0.95,0.00,0.057,-142.982,-358.756,6.503,0,0
585.944,-142.983,-358.755,6.502,0.005,0.003,-0.002,0.167,0.246,0.076,-54.54,0.460226,4.344825,0.982382,0.011659,0.013127,-0.020298,15803,288,1972,266,125,-122,1,12.9876640,77.4751193,885.10,0.500,214.75,-124.75,0.82,-151.734,-360.802,7.375,8.751,2.047,8.987,1,1,1,0,1,0,0.000,1.00,121.17,0.00,0.054,-142.983,-358.755,6.502,1,1
586.946,-142.981,-358.755,6.502,0.008,-0.004,-0.006,0.453,-0.057,0.042,-55.13,0.463758,4.354087,0.982669,0.026551,-0.007195,-0.021513,15777,448,2460,395,-96,-163,1,12.9876532,77.4751100,885.00,0.500,214.75,-124.75,0.82,-152.686,-361.907,7.283,9.705,3.152,10.204,1,1,0,0,0,0,0.000,1.00,155.62,0.00,0.051,-142.981,-358.755,6.502,0,0
587.946,-142.977,-358.756,6.499,0.038,-0.027,-0.023,0.712,-0.415,-0.388,-55.92,0.466634,4.365397,0.980149,0.035041,0.011502,-0.019369,15378,1518,2785,237,515,38,1,12.9876367,77.4750967,884.70,0.500,214.75,-124.75,0.82,-153.661,-363.141,7.076,10.684,4.386,11.549,1,1,0,0,0,0,2.456,2.00,198.59,0.00,0.049,-142.977,-358.756,6.499,0,0
588.946,-142.678,-359.102,6.388,1.075,-0.510,-0.056,2.501,-1.729,2.222,-45.53,0.482943,4.386739,0.953203,0.028143,0.010231,-0.020656,18803,-3265,2685,-1991,-1599,2165,1,12.9876367,77.4750967,884.70,0.500,214.75,-124.75,0.82,-154.148,-363.759,6.973,11.469,4.658,12.379,1,1,0,0,0,0,3.456,2.00,227.12,0.00,0.047,-142.678,-359.101,6.388,0,0
589.947,-140.925,-359.835,6.127,2.891,-0.852,-0.685,1.606,0.641,0.207,-5.74,0.491677,4.265800,0.866268,0.030060,0.014782,-0.016289,16815,2363,1409,-1393,163,3606,1,12.9876278,77.4750927,884.20,0.500,214.75,-124.75,0.82,-154.548,-364.744,6.440,13.622,4.909,14.480,1,1,0,0,0,0,4.457,2.00,307.41,0.00,0.045,-140.923,-359.837,6.126,0,0
590.948,-141.766,-358.426,7.020,1.203,0.930,0.116,1.646,0.596,-0.804,68.23,0.859663,2.827154,0.184630,-0.000609,0.081667,-0.003615,14592,3458,1133,263,277,6606,1,12.9876162,77.4750872,883.50,0.500,214.75,-124.75,0.84,-155.180,-366.092,5.704,13.414,7.666,15.450,1,1,1,0,1,0,0.000,1.00,3.46,0.00,0.044,-141.759,-358.424,7.018,0,0
591.949,-142.348,-360.294,7.230,2.534,-1.053,-0.205,3.353,1.400,0.002,158.40,1.380701,2.485402,0.196465,-0.034275,0.099238,-0.006683,16778,1592,3735,1429,-184,5088,1,12.9876023,77.4750795,882.80,0.500,214.75,-124.75,0.84,-156.073,-367.714,4.980,13.725,7.421,15.603,1,1,1,0,1,0,0.000,1.00,347.65,0.00,0.043,-142.348,-360.295,7.231,0,0
592.949,-140.437,-358.565,7.030,2.465,1.960,-0.627,0.537,2.155,-1.066,-134.15,1.016737,2.472841,0.289139,-0.023528,0.103780,-0.018020,14531,2064,2871,324,479,2665,1,12.9875825,77.4750773,883.10,0.500,214.75,-124.75,0.84,-156.208,-369.928,5.426,15.772,11.363,19.439,1,1,0,0,0,0,0.000,1.00,532.94,0.00,0.033,-140.435,-358.564,7.029,0,0
593.951,-138.935,-356.101,6.332,1.367,3.899,-1.070,0.051,2.759,-1.531,-109.56,0.879652,2.520067,0.328901,-0.028063,0.090059,-0.006368,14101,2040,1885,-213,252,1050,1,12.9875302,77.4750993,883.50,0.000,214.75,-124.75,0.84,-153.689,-375.730,5.808,14.754,19.629,24.556,1,1,0,0,0,0,2.745,2.00,840.44,0.00,0.032,-138.934,-356.100,6.332,0,0
594.952,-140.481,-359.449,8.053,-0.133,0.104,-0.005,-0.700,0.650,-0.175,-110.03,0.148527,1.356344,0.182397,-0.034781,0.008210,0.027408,15516,-98,2896,-546,174,160,1,12.9875103,77.4751292,883.70,0.000,214.75,-124.75,0.82,-151.482,-377.093,5.933,11.002,17.644,20.793,1,1,0,0,0,0,3.747,2.00,645.85,0.00,0.033,-140.481,-359.449,8.053,0,0
595.953,-140.665,-359.136,8.037,-0.097,0.370,-0.111,-0.382,0.304,0.481,-109.25,0.159388,1.274118,0.162581,-0.029311,0.004608,0.049842,16566,-11,3008,337,475,265,1,12.9874918,77.4751680,883.70,0.000,214.75,-124.75,0.82,-148.710,-378.571,5.996,8.045,19.435,21.035,1,1,0,0,0,0,4.748,2.00,659.74,0.00,0.033,-140.665,-359.136,8.037,0,0
596.954,-140.563,-358.839,7.962,0.268,0.538,-0.086,0.515,0.737,-1.165,-108.89,0.144315,1.281623,0.135652,-0.011028,-0.001109,0.054246,13907,1,1421,-1058,-918,235,1,12.9874918,77.4751680,883.70,0.000,214.75,-124.75,0.82,-146.049,-379.843,5.986,5.485,21.004,21.709,1,1,1,0,1,0,0.000,1.00,7.06,0.00,0.032,-140.563,-358.839,7.962,0,0
597.954,-140.619,-359.023,7.970,-0.023,-0.010,-0.008,-0.239,-0.318,0.558,-111.86,0.112478,1.281361,0.109037,-0.037953,-0.039975,0.051348,16693,461,2258,1080,340,-370,1,12.9874733,77.4752135,883.70,0.000,214.75,-124.75,0.82,-140.816,-381.992,5.987,0.197,22.969,22.970,1,1,0,0,0,0,0.000,1.00,785.31,0.00,0.029,-140.619,-359.023,7.970,0,0
598.954,-140.633,-359.103,7.979,-0.068,0.050,-0.012,-0.707,0.137,1.080,-109.67,0.075958,1.294136,0.107752,-0.025357,0.023266,0.007756,17506,399,3096,-466,-676,-163,1,12.9874487,77.4752682,883.30,0.000,214.75,-124.75,0.82,-134.551,-384.894,5.523,-6.082,25.791,26.499,1,1,0,0,0,0,2.033,2.00,1045.74,0.00,0.025,-140.633,-359.103,7.979,0,0
599.955,-140.627,-359.078,7.977,-0.004,0.006,0.001,-0.538,0.441,-0.154,-111.77,0.089912,1.285078,0.105837,-0.035543,-0.001533,0.028309,15494,-11,2058,445,334,-66,1,12.9874223,77.4753230,883.00,0.000,214.75,-124.75,0.82,-128.622,-387.836,5.242,-12.005,28.758,31.163,1,1,0,0,0,0,3.033,2.00,1444.23,0.00,0.023,-140.627,-359.078,7.977,0,0
600.956,-140.628,-359.069,7.985,-0.049,0.065,-0.011,-1.144,0.665,0.071,-112.19,0.083227,1.276738,0.102188,-0.026663,0.003505,0.042321,15942,-123,2396,-1,-534,234,1,12.9873727,77.4754362,881.80,0.000,214.75,-124.75,0.82,-117.240,-392.881,4.087,-23.388,33.812,41.113,1,1,0,0,0,0,4.034,2.00,2515.08,0.00,0.021,-140.628,-359.069,7.985,0,0
601.956,-140.604,-359.125,7.998,-0.160,0.519,-0.029,-0.563,0.858,0.758,-112.31,0.032264,1.212698,0.101675,-0.028992,0.015544,0.054566,17155,-48,846,226,720,78,1,12.9873485,77.4754938,881.20,0.000,214.75,-124.75,0.82,-112.865,-394.755,3.667,-27.739,35.630,45.155,1,1,1,0,1,0,0.000,1.00,30.59,0.00,0.020,-140.604,-359.125,7.998,0,0
602.957,-140.560,-358.945,8.008,-0.003,0.541,0.012,0.277,1.020,-1.472,-113.39,-0.020736,1.173264,0.121279,0.005198,0.001177,0.037249,13405,26,-642,-22,-761,-127,1,12.9873485,77.4754938,881.20,0.000,214.75,-124.75,0.82,-110.678,-395.692,3.457,-29.882,36.747,47.363,1,1,1,0,1,0,0.000,1.00,3335.09,0.00,0.011,-140.560,-358.945,8.008,0,0
603.958,-140.566,-358.974,8.017,0.010,-0.024,-0.024,0.994,0.659,-1.331,-113.78,-0.055944,1.141605,0.122603,-0.008848,0.020068,0.007150,13707,785,-743,-658,-114,38,1,12.9873293,77.4755515,881.10,0.000,214.75,-124.75,0.82,-104.143,-397.879,3.380,-36.423,38.906,53.294,1,1,0,0,0,0,0.000,1.00,4214.90,0.00,0.009,-140.566,-358.974,8.017,0,0
604.959,-140.554,-358.935,8.022,0.005,-0.006,0.001,0.734,-0.203,-0.284,-113.28,-0.034326,1.149563,0.115783,-0.011269,0.016179,-0.017485,15406,1194,858,-26,43,-95,1,12.9873122,77.4755992,881.30,0.000,214.75,-124.75,0.82,-98.949,-399.797,3.612,-41.605,40.863,58.316,1,1,0,0,0,0,2.313,2.00,5054.17,0.00,0.008,-140.554,-358.935,8.022,0,0
605.960,-140.564,-358.945,8.021,-0.029,-0.056,-0.011,-0.390,-1.185,0.537,-113.82,-0.024463,1.154890,0.114074,-0.026499,-0.004340,-0.015556,16656,126,3184,-381,431,-193,1,12.9872977,77.4756373,881.50,0.000,214.75,-124.75,0.82,-94.791,-401.424,3.817,-45.772,42.479,62.446,1,1,0,0,0,0,3.314,2.00,5784.73,0.00,0.006,-140.564,-358.945,8.021,0,0
606.961,-140.558,-358.942,8.021,-0.011,-0.038,-0.009,-0.009,-0.782,0.283,-114.59,-0.016221,1.174869,0.110033,-0.001834,0.008869,-0.010254,16206,288,2722,-114,350,-115,1,12.9872840,77.4756683,881.50,0.000,214.75,-124.75,0.82,-91.663,-402.873,3.786,-48.895,43.932,65.732,1,1,0,0,0,0,4.315,2.00,6402.82,0.00,0.005,-140.558,-358.942,8.021,1,0
607.962,-140.548,-358.945,8.021,0.007,0.006,0.002,0.548,0.311,0.577,-114.23,-0.012490,1.174024,0.107656,-0.029621,0.008876,-0.016222,16818,26,821,-184,88,-89,1,12.9872635,77.4757278,881.10,0.000,214.75,-124.75,0.82,-86.159,-404.769,3.422,-54.389,45.824,71.120,1,1,1,0,1,0,0.000,1.00,75.54,0.00,0.004,-140.548,-358.945,8.021,0,0
608.963,-140.537,-358.944,8.020,0.005,-0.005,0.001,0.479,-0.356,-0.126,-113.43,-0.016270,1.185379,0.109178,0.003710,-0.033009,-0.009659,15569,275,1971,-204,9,-77,1,12.9872527,77.4757553,881.20,0.000,214.75,-124.75,0.82,-83.311,-405.870,3.444,-57.226,46.926,74.006,1,1,1,0,1,0,0.000,1.00,8166.67,0.00,0.004,-140.537,-358.944,8.020,0,0
609.963,-140.533,-358.939,8.019,0.032,-0.033,-0.004,0.705,-0.332,0.121,-113.41,-0.017208,1.191112,0.108075,-0.019986,-0.004078,0.001031,16006,26,1859,-470,19,30,1,12.9872527,77.4757553,881.20,0.000,214.75,-124.75,0.82,-82.488,-406.211,3.493,-58.046,47.272,74.859,1,1,0,0,0,0,0.000,1.00,8355.69,0.00,0.003,-140.533,-358.939,8.019,0,0
610.963,-140.530,-358.937,8.019,0.030,-0.033,-0.005,0.298,-0.361,0.030,-114.00,-0.007342,1.236784,0.105621,-0.023991,-0.010637,0.013605,15732,-482,2233,277,-93,-21,1,12.9872427,77.4757815,881.10,0.000,214.75,-124.75,0.82,-79.506,-407.369,3.376,-61.025,48.432,77.908,1,1,0,0,0,0,2.604,2.00,9050.61,0.00,0.002,-140.530,-358.937,8.019,0,0
611.964,-140.524,-358.938,8.019,0.029,-0.032,-0.018,0.277,-0.561,0.040,-113.86,0.007137,1.283303,0.106630,0.008189,-0.026726,0.015339,15694,-408,2771,-16,-356,36,1,12.9872342,77.4758065,880.50,0.000,214.75,-124.75,0.82,-76.679,-408.337,2.699,-63.845,49.398,80.724,1,1,0,0,0,0,3.605,2.00,9724.28,0.00,0.099,-140.524,-358.938,8.019,0,0
612.965,-140.526,-358.937,8.020,0.020,-0.023,-0.010,0.177,-0.371,0.084,-114.12,0.019830,1.320305,0.104005,-0.005704,0.019751,0.018644,15732,-247,2908,396,189,44,1,12.9872270,77.4758272,880.90,0.000,214.75,-124.75,0.82,-74.482,-409.120,3.252,-66.044,50.183,82.947,1,1,0,0,0,0,4.606,2.00,10252.92,0.00,0.099,-140.526,-358.937,8.020,0,0
613.966,-140.521,-358.940,8.020,0.005,-0.007,-0.003,0.247,-0.233,-0.216,-114.27,0.034419,1.362943,0.093218,0.024303,-0.005528,0.014572,15245,313,2746,287,-154,61,1,12.9872198,77.4758497,880.70,0.000,214.75,-124.75,0.77,-72.263,-409.834,2.978,-68.257,50.894,85.143,1,1,1,0,1,0,0.000,1.00,122.70,0.00,0.098,-140.521,-358.940,8.020,1,0
614.967,-140.517,-358.939,8.020,0.009,-0.005,-0.012,0.556,-0.426,-0.968,-113.49,0.034098,1.364892,0.092315,0.010607,0.002886,0.020746,13994,797,2821,-73,-41,-36,1,12.9872030,77.4758903,880.00,0.000,214.75,-124.75,0.77,-69.249,-411.113,2.492,-71.269,52.174,88.325,1,1,1,0,1,0,0.000,1.00,13193.07,0.00,0.098,-140.517,-358.939,8.020,0,0
615.967,-140.508,-358.950,8.014,0.038,-0.049,0.003,0.827,-1.180,0.311,-113.03,0.033783,1.372887,0.092622,0.001680,0.007756,0.019915,16120,1182,3997,298,-357,137,1,12.9871933,77.4759142,879.80,0.000,214.75,-124.75,0.77,-66.715,-412.178,2.172,-73.794,53.228,90.987,1,1,0,0,0,0,0.000,1.00,13998.07,0.00,0.098,-140.508,-358.950,8.014,0,0
616.968,-140.514,-358.954,8.013,0.081,-0.029,-0.004,1.078,-0.213,0.341,-113.81,0.043948,1.383667,0.091838,0.002780,-0.009441,0.020624,16293,-384,2283,-769,268,-12,1,12.9871933,77.4759142,879.80,0.000,214.75,-124.75,0.77,-65.205,-412.801,2.075,-75.308,53.846,92.579,1,1,0,0,0,0,2.899,2.00,14481.00,0.00,0.097,-140.513,-358.954,8.013,0,0
617.969,-140.494,-358.962,8.011,0.416,-0.038,-0.024,0.993,-0.144,-0.143,-112.52,0.013797,1.440578,0.106822,0.001113,-0.004492,0.007787,15445,-123,2534,71,228,-170,1,12.9871848,77.4759382,879.60,0.000,214.75,-124.75,0.77,-62.460,-413.783,1.862,-78.034,54.820,95.365,1,1,0,0,0,0,3.900,2.00,15362.32,0.00,0.097,-140.494,-358.962,8.011,0,0
618.969,-140.417,-358.981,8.000,0.314,-0.134,-0.044,0.409,-0.744,0.162,-111.62,-0.031383,1.529717,0.130252,-0.008561,0.007794,0.001187,15857,511,3409,-312,600,-132,1,12.9871742,77.4759655,879.40,0.000,214.75,-124.75,0.77,-59.389,-415.010,1.658,-81.027,56.030,98.513,1,1,0,0,0,0,4.900,2.00,16377.14,0.00,0.095,-140.417,-358.981,8.000,0,0
619.969,-140.433,-358.969,7.994,-0.000,0.002,-0.004,0.291,-0.030,-0.779,-112.67,-0.021551,1.601779,0.131396,-0.000467,-0.009995,0.025200,14309,884,2659,28,189,22,1,12.9871617,77.4759965,879.10,0.000,214.75,-124.75,0.77,-55.940,-416.435,1.341,-84.493,57.466,102.183,1,1,1,0,1,0,0.000,1.00,17608.52,0.00,0.094,-140.433,-358.969,7.994,0,0
620.970,-140.434,-358.970,7.993,0.001,-0.010,0.001,-0.194,-1.060,0.498,-112.21,-0.021588,1.603956,0.130962,0.004909,-0.007491,0.006350,16195,610,4672,276,-80,38,1,12.9871478,77.4760283,879.10,0.000,214.75,-124.75,0.77,-52.574,-417.952,1.386,-87.860,58.982,105.822,1,1,0,0,0,0,0.000,1.00,18882.88,0.00,0.093,-140.434,-358.970,7.993,1,0
621.981,-140.432,-358.965,7.993,0.004,-0.002,0.002,-0.247,-0.380,0.359,-112.33,-0.024096,1.616962,0.132589,0.030221,0.009635,0.004525,16057,-73,3596,168,263,-80,1,12.9871198,77.4760882,879.00,0.000,214.75,-124.75,0.77,-46.202,-421.003,1.281,-94.230,62.038,112.818,1,1,0,0,0,0,2.204,2.00,21443.83,0.00,0.003,-140.433,-358.965,7.993,1,0
622.981,-140.433,-358.963,7.992,0.006,-0.002,0.003,0.572,-0.038,-0.189,-111.91,-0.021485,1.610323,0.131584,-0.004702,0.003130,-0.006135,15381,847,2358,176,387,87,1,12.9871063,77.4761227,878.80,0.000,214.75,-124.75,0.77,-43.764,-421.961,1.144,-96.669,62.999,115.385,1,1,0,0,0,0,3.205,2.00,22413.27,0.00,0.002,-140.433,-358.963,7.992,0,0
623.982,-140.430,-358.966,7.992,0.003,0.007,-0.006,0.374,0.302,-1.285,-112.26,-0.024421,1.610698,0.130528,-0.012740,0.010896,0.000168,13533,448,1759,142,473,-260,1,12.9870910,77.4761598,878.90,0.000,214.75,-124.75,0.77,-40.968,-423.102,1.116,-99.462,64.136,118.347,1,1,0,0,0,0,4.206,2.00,23559.22,0.00,0.002,-140.430,-358.966,7.992,0,0
624.983,-140.423,-358.955,7.995,0.061,0.035,0.002,1.113,0.681,0.397,-112.75,-0.041189,1.610706,0.130762,-0.005042,0.013658,-0.011256,16546,76,58,-17,779,-87,1,12.9870910,77.4761598,878.90,0.000,214.75,-124.75,0.77,-38.448,-424.167,1.194,-101.974,65.212,121.043,1,1,0,0,1,0,5.207,2.00,247.88,0.00,0.002,-140.422,-358.955,7.995,0,0
625.984,-140.429,-358.951,7.991,0.056,-0.004,-0.008,0.216,0.048,-0.323,-111.59,-0.051889,1.624547,0.138977,-0.018697,-0.004695,-0.009249,14996,-769,2096,857,-222,-72,1,12.9870725,77.4762005,878.50,0.000,214.75,-124.75,0.77,-33.686,-426.386,0.726,-106.742,67.436,126.259,1,1,0,0,1,0,6.208,2.00,269.76,0.00,0.099,-140.429,-358.951,7.991,0,0
626.985,-140.416,-358.957,7.987,0.057,-0.030,-0.013,1.222,-0.566,0.200,-111.63,-0.047420,1.665823,0.147346,0.015144,0.003057,-0.012463,16183,1083,2421,-445,421,82,1,12.9870550,77.4762422,878.30,0.000,214.75,-124.75,0.77,-29.087,-428.331,0.556,-111.329,69.373,131.175,1,1,0,0,1,0,7.210,2.00,291.15,0.00,0.098,-140.416,-358.957,7.987,0,0
627.986,-140.409,-358.968,7.986,0.068,-0.044,-0.015,0.299,-1.046,-0.503,-111.93,-0.036944,1.690865,0.148877,0.011899,-0.009456,0.014346,14620,-173,3621,331,-669,111,1,12.9870385,77.4762797,878.50,0.000,214.75,-124.75,0.77,-25.240,-430.073,0.811,-115.169,71.105,135.351,1,1,0,0,1,0,8.210,2.00,309.83,0.00,0.097,-140.409,-358.968,7.986,0,0
628.988,-140.479,-358.983,7.983,0.251,-0.006,-0.021,1.104,0.239,0.099,-111.36,-0.038196,1.753047,0.166733,0.014092,-0.012162,0.012166,15996,39,1370,188,-78,-143,1,12.9870075,77.4763382,878.80,0.000,214.75,-124.75,0.77,-19.055,-433.455,1.100,-121.424,74.472,142.442,1,1,0,0,1,0,9.212,2.00,342.75,0.00,0.097,-140.471,-358.982,7.983,1,0
629.989,-140.543,-359.005,7.986,0.001,-0.008,-0.000,-0.025,-0.625,0.211,-110.48,-0.066197,1.823704,0.182292,-0.012658,-0.008593,0.025101,16019,-23,2346,22,-288,76,1,12.9869912,77.4763683,878.90,0.000,214.75,-124.75,0.77,-16.978,-434.608,1.160,-123.565,75.604,144.860,1,1,0,0,1,0,10.213,3.00,354.70,0.00,0.096,-140.543,-359.005,7.986,1,1
630.990,-140.543,-359.001,7.986,-0.002,-0.006,-0.003,-0.544,-0.563,0.151,-110.74,-0.057396,1.828707,0.181989,0.001836,-0.032783,0.025058,15847,-495,2534,-395,-176,222,1,12.9869775,77.4763950,878.60,0.000,214.75,-124.75,0.77,-14.794,-435.781,1.069,-125.749,76.780,147.336,1,1,0,0,1,0,11.214,3.00,366.93,0.00,0.096,-140.543,-359.001,7.986,0,0
631.990,-140.548,-359.029,7.981,-0.024,-0.364,-0.036,0.166,-0.740,-0.209,-110.81,0.007934,1.850651,0.176472,0.005354,0.020937,0.019490,15209,834,3509,512,-291,-149,1,12.9869775,77.4763950,878.60,0.000,214.75,-124.75,0.77,-13.008,-436.711,0.863,-127.540,77.682,149.335,1,1,0,0,1,0,12.214,3.00,377.04,0.00,0.095,-140.548,-359.029,7.981,0,0
632.991,-140.542,-359.004,7.983,-0.003,-0.006,-0.004,-0.548,-0.671,0.123,-110.49,0.126263,1.887765,0.153795,0.010058,0.026607,-0.025310,15184,51,5635,215,-27,-108,1,12.9869662,77.4764213,878.30,0.000,214.75,-124.75,0.77,-10.013,-438.005,0.549,-130.530,79.002,152.576,1,1,0,0,1,0,13.215,3.00,393.56,0.00,0.095,-140.542,-359.004,7.983,0,0
633.991,-140.546,-359.009,7.983,0.026,0.030,-0.006,1.147,1.506,-0.388,-110.90,0.112093,1.892768,0.155543,0.024843,0.014407,-0.027591,15410,822,808,86,-34,-114,1,12.9869573,77.4764462,878.30,0.000,214.75,-124.75,0.77,-7.236,-438.993,0.587,-133.311,79.984,155.464,1,1,0,0,1,0,14.215,3.00,408.54,0.00,0.094,-140.546,-359.009,7.982,1,0
634.993,-4.660,-440.220,0.585,0.078,0.008,0.004,1.361,0.196,-0.398,-109.28,0.106398,1.906732,0.156222,0.030173,0.018569,-0.026916,15009,996,3421,-532,499,-165,1,12.9869457,77.4764718,878.30,0.000,214.75,-124.75,0.77,-4.669,-440.220,0.585,0.010,-0.000,0.010,1,1,1,0,1,1,0.000,1.00,0.00,0.00,0.094,-4.660,-440.220,0.585,0,0
635.994,-3.986,-440.560,0.527,0.078,0.014,0.000,0.491,-0.038,0.876,-108.11,0.130340,1.908479,0.157599,0.002209,-0.022184,-0.014269,16558,-843,4934,-383,381,37,1,12.9869315,77.4765005,878.10,0.000,214.75,-124.75,0.77,-1.642,-441.757,0.376,-2.344,1.198,2.632,1,1,1,0,0,0,0.000,1.00,12.92,0.00,0.094,-3.985,-440.560,0.527,0,0
636.995,-2.954,-441.063,0.464,0.045,-0.018,-0.026,0.910,-0.378,-0.097,-107.52,0.116673,1.908638,0.159302,-0.017794,-0.003556,-0.009318,15234,461,4271,-286,-975,-78,1,12.9868907,77.4765780,878.40,0.000,214.75,-124.75,0.77,6.651,-446.212,0.684,-9.606,5.149,10.899,1,1,1,0,0,0,0.000,1.00,189.84,0.00,0.094,-2.954,-441.063,0.464,0,0
637.996,-2.878,-440.864,0.447,0.649,0.528,-0.066,0.442,0.463,-0.120,-107.36,0.120903,1.933186,0.162801,-0.025009,0.010869,0.002244,15121,-1005,3234,-1077,-629,148,1,12.9868635,77.4766288,878.90,0.000,214.75,-124.75,0.77,8.856,-447.416,0.884,-11.734,6.552,13.439,1,1,0,0,0,0,0.000,1.00,288.30,0.00,0.094,-2.877,-440.864,0.447,0,0
638.997,-2.964,-440.903,0.460,0.225,0.259,-0.049,-0.273,-1.054,-1.139,-109.01,0.163812,1.984383,0.174352,-0.039053,-0.008047,0.013111,13522,884,4134,90,669,165,1,12.9868635,77.4766288,878.90,0.000,214.75,-124.75,0.77,12.565,-449.441,1.220,-15.530,8.538,17.722,1,1,0,0,0,0,2.396,2.00,501.85,0.00,0.092,-2.964,-440.903,0.460,0,0
639.998,-2.860,-440.603,0.416,0.223,0.239,-0.034,0.631,0.341,-0.897,-110.58,0.157558,1.992049,0.171576,-0.053853,-0.007513,0.016152,14186,922,2370,43,189,-21,1,12.9868320,77.4766877,879.30,0.000,214.75,-124.75,0.77,19.151,-453.033,1.620,-22.011,12.430,25.278,1,1,0,0,0,0,3.397,2.00,1020.94,0.00,0.091,-2.859,-440.603,0.416,0,0
640.998,-2.928,-440.789,0.449,-0.003,-0.000,-0.003,-0.242,-0.484,0.237,-111.87,0.143203,2.014795,0.170169,-0.042484,0.000655,0.025530,15748,498,4308,-282,293,-25,1,12.9868043,77.4767460,879.40,0.000,214.75,-124.75,0.77,25.770,-456.200,1.696,-28.698,15.411,32.574,1,1,0,0,0,0,4.397,2.00,1693.30,0.00,0.089,-2.928,-440.789,0.449,0,0
641.999,-2.872,-440.917,0.460,-0.005,-0.006,0.001,0.155,-0.526,0.533,-113.97,0.130548,2.027379,0.174932,-0.020128,0.011325,0.048527,16435,1145,3733,-340,353,190,1,12.9867758,77.4768062,879.80,0.000,214.75,-124.75,0.77,32.420,-459.412,2.147,-35.292,18.495,39.845,1,1,1,0,1,0,0.000,1.00,26.86,0.00,0.089,-2.872,-440.917,0.460,0,0
643.001,-2.803,-440.975,0.464,-0.035,-0.018,0.004,-1.733,-0.740,1.090,-114.91,0.127095,2.027712,0.174804,-0.016506,0.015789,0.049768,16958,-1141,5584,-425,-727,145,1,12.9867422,77.4768698,880.30,0.000,214.75,-124.75,0.77,39.126,-463.082,2.642,-41.928,22.107,47.400,1,1,1,0,1,0,0.000,1.00,3584.96,0.00,0.088,-2.803,-440.975,0.464,0,0
644.001,-2.817,-440.987,0.463,0.003,-0.002,-0.000,0.459,0.718,-0.435,-115.42,0.127513,2.055318,0.180009,0.014910,0.010297,0.034001,15037,747,1557,377,-323,39,1,12.9866718,77.4770105,880.70,0.000,214.75,-124.75,0.77,53.580,-470.433,2.982,-56.397,29.446,63.621,1,1,0,0,0,0,0.000,1.00,6453.07,0.00,0.087,-2.817,-440.987,0.463,0,0
645.003,-2.799,-440.999,0.464,0.001,0.002,-0.000,0.478,0.622,-1.259,-115.22,0.149855,2.045344,0.175162,-0.015335,-0.011683,0.024718,13664,1157,1432,-354,-375,31,1,12.9866370,77.4770890,880.60,0.000,214.75,-124.75,0.77,62.098,-474.283,2.882,-64.897,33.284,72.934,1,1,0,0,0,0,2.690,2.00,8471.27,0.00,0.087,-2.799,-440.999,0.464,0,0
646.003,-2.801,-441.000,0.465,-0.003,-0.004,0.002,-1.088,-1.160,1.450,-115.18,0.149927,2.045160,0.175146,-0.015212,-0.011681,0.024703,17872,-445,4609,604,-359,134,1,12.9866370,77.4770890,880.60,0.000,214.75,-124.75,0.77,62.098,-474.283,2.882,-64.898,33.283,72.936,1,1,0,0,0,0,3.690,2.00,8465.22,0.00,0.085,-2.801,-441.000,0.465,0,0
647.004,-2.809,-441.010,0.466,-0.003,0.003,0.002,0.189,0.277,0.547,-114.08,0.144255,2.043285,0.174025,-0.006789,0.007743,0.013165,16613,213,1182,-312,48,13,1,12.9865988,77.4771713,880.40,0.000,214.75,-124.75,0.77,71.028,-478.510,2.682,-73.836,37.499,82.813,1,1,0,0,0,0,4.691,2.00,10901.30,0.00,0.082,-2.809,-441.010,0.466,0,0
