lat,lon,source
12.997783447532488,77.47838762219847,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.99778343849463,77.47838762219835,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.997783429456897,77.47838761298168,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.99778342041904,77.47838761298156,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783420419161,77.47838760376501,EKF
12.997783411380784,77.47838762219745,EKF
12.997783429456375,77.47838763141424,EKF
12.997784297104133,77.47838644248847,EKF
12.997788165785627,77.47838813933627,EKF
12.997808212437516,77.47835623242618,EKF
12.997825708638208,77.47833911512137,EKF
12.99783396008352,77.4783243405643,EKF
12.99784157862399,77.4783305152232,EKF
12.997852722182694,77.47832693907351,EKF
12.997872334657105,77.47832910587856,EKF
12.997875498155942,77.47831709694069,EKF
12.997865936270422,77.4782913823725,EKF
12.997870210573906,77.47828822924522,EKF
12.997867716379194,77.47827022935813,EKF
12.997873328821894,77.47827553816768,EKF
12.997872036297448,77.47827952880276,EKF
12.997877901937077,77.47827576858356,EKF
12.997875515919569,77.47827349197246,EKF
12.99787937502721,77.47827677308953,EKF
12.997878118830783,77.47827249661817,EKF
12.99786142576167,77.478300459706,EKF
12.997895768988814,77.47828938059963,EKF
12.997890879560913,77.478290670959,EKF
12.997886577420317,77.47828711302078,EKF
12.997885230688839,77.47828410818495,EKF
12.99789620277119,77.47828015459255,EKF
12.997899528188446,77.47827301078758,EKF
12.99792858525509,77.47825837569255,EKF
12.997920314525803,77.47827213428046,EKF
12.997919030708864,77.4782590181077,EKF
12.997924145654451,77.47826636310515,EKF
12.997922112125604,77.47827004973931,EKF
12.997927968415738,77.47827198494367,EKF
12.997924931788615,77.4782711463262,EKF
12.997933201329095,77.47827451962473,EKF
12.997932387923438,77.47827349655681,EKF
12.997922292763977,77.47826818776245,EKF
12.997936970024693,77.4782732752805,EKF
12.997934168070033,77.47827746846694,EKF
12.997939735785572,77.47825566247768,EKF
12.997964861329597,77.47823872309681,EKF
12.997981237571478,77.47822869501823,EKF
12.998006416480683,77.47823362549775,EKF
12.998021166383214,77.47821957047739,EKF
12.998035888797457,77.47823118338482,EKF
12.998005493889735,77.47824149536952,EKF
12.998008846780806,77.47824548601653,EKF
12.998021093069758,77.47824355072486,EKF
12.998025702372225,77.47824337568578,EKF
12.998036023518818,77.47824731127267,EKF
12.998045260079284,77.47825509013677,EKF
12.998055780021183,77.47825898880204,EKF
12.998064582772766,77.47826575383533,EKF
12.998069752337434,77.47827283221957,EKF
12.99806932757525,77.47827133913243,EKF
12.998069734266068,77.47827411334819,EKF
12.998076430955683,77.47829204860953,EKF
12.998078093599727,77.47830344919649,EKF
12.998071089072955,77.47830996497571,EKF
12.998066407722314,77.47829532916946,EKF
12.998066452862519,77.47829970702772,EKF
12.998072028988695,77.47831457331358,EKF
12.998081464243697,77.47832738429159,EKF
12.998071088771889,77.47831583553638,EKF
12.998081473104158,77.47831876638622,EKF
12.998070736097155,77.47832507035251,EKF
12.99806157147487,77.47834599172391,EKF
12.998071783898368,77.47835933714698,EKF
12.998078038162213,77.47834859069428,EKF
12.998072552239252,77.4783447933923,EKF
