time_s,E,N,U,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
287.037,-1068.195,128.481,698.775,-0.063,-0.016,0.014,-1.122,0.162,0.516,-137.15,-0.272238,-0.917687,-0.058940,0.007432,-0.012254,-0.054359,16286,739,2965,428,64,1065,1,12.9850265,77.5395368,897.30,0.000,299.45,150.55,1.97,-1138.889,9.095,696.259,70.694,119.386,138.747,1,1,0,0,0,0,0.000,1.00,4952.74,0.00,0.095,-1068.195,128.481,698.775,0,0
288.037,-1068.213,128.467,698.790,-0.035,0.011,0.007,-0.120,0.156,-0.337,-111.60,-0.274983,-0.915837,-0.053989,0.008340,-0.011919,-0.054556,14574,1349,2840,-331,-294,939,1,12.9850265,77.5395368,897.30,0.000,299.45,150.55,1.97,-1142.522,10.809,695.742,74.309,117.658,139.159,1,1,0,0,0,0,2.098,2.00,4981.84,0.00,0.089,-1068.213,128.467,698.790,0,0
289.038,-1068.296,128.342,698.806,-0.009,0.008,-0.002,-0.550,0.239,0.072,-106.10,-0.276623,-0.837557,-0.059905,0.040729,0.037898,-0.056209,15487,316,3203,439,-285,-384,1,12.9850638,77.5394887,895.70,0.000,299.45,150.55,1.97,-1147.826,15.139,694.045,79.530,113.203,138.348,1,1,0,0,0,0,3.099,2.00,4939.84,0.00,0.086,-1068.296,128.342,698.806,0,0
290.038,-1068.227,128.484,698.788,-0.050,0.022,0.008,-0.432,0.682,-0.213,-107.82,-0.348872,-0.983312,-0.027187,-0.014522,-0.026023,-0.022573,15239,293,1976,11,422,-261,1,12.9850968,77.5394405,896.10,0.000,299.45,150.55,1.97,-1153.314,18.914,694.665,85.087,109.570,138.728,1,1,0,0,0,0,4.099,2.00,4955.73,0.00,0.083,-1068.227,128.484,698.788,0,0
291.039,-1068.264,128.483,698.783,-0.102,-0.013,0.007,-1.995,0.312,0.410,-107.99,-0.341208,-0.991944,-0.018163,0.034481,-0.028016,-0.018982,16666,-838,2815,954,282,-263,1,12.9851462,77.5393258,893.90,0.000,299.45,150.55,2.09,-1165.022,23.869,692.394,96.758,104.615,142.500,1,1,1,0,1,0,0.000,1.00,46.58,0.00,0.080,-1068.264,128.483,698.783,0,0
292.040,-1068.371,128.254,698.839,-0.254,-0.351,0.107,1.536,-0.420,-4.255,-105.84,-0.344947,-1.036119,-0.001899,0.045754,-0.028026,-0.020593,7964,2022,1100,373,536,-202,1,12.9851693,77.5392623,894.00,0.000,299.45,150.55,1.97,-1172.223,26.540,692.497,103.851,101.714,145.364,1,1,1,0,1,0,0.000,1.00,5447.72,0.00,0.080,-1068.371,128.254,698.839,0,0
293.041,-1068.209,128.489,698.796,-0.195,-0.117,0.019,0.386,-0.924,-0.123,-102.13,-0.294435,-1.091947,0.036239,0.040124,-0.031336,-0.032464,15115,976,3441,-120,-740,-87,1,12.9851902,77.5392015,894.40,0.000,299.45,150.55,1.97,-1178.036,28.574,692.857,109.827,99.914,148.475,1,1,0,0,0,0,0.000,1.00,5680.07,0.00,0.080,-1068.209,128.489,698.796,0,0
294.041,-1068.222,128.506,698.794,0.127,-0.158,-0.010,0.792,0.064,-0.708,-100.04,-0.289754,-1.090877,0.036926,0.029465,-0.003925,-0.035027,14465,417,1914,227,-220,-97,1,12.9852107,77.5391400,894.10,0.000,299.45,150.55,1.97,-1181.371,29.712,692.783,113.149,98.794,150.210,1,1,0,0,0,0,2.381,2.00,5791.89,0.00,0.079,-1068.222,128.506,698.794,0,0
295.041,-1068.250,128.506,698.798,0.000,0.001,0.005,-0.460,0.180,0.825,-101.97,-0.307707,-1.104656,0.042443,-0.005701,0.028803,0.010189,17141,-1025,3102,-220,-109,150,1,12.9852107,77.5391400,894.10,0.000,299.45,150.55,1.97,-1185.646,31.164,692.567,117.396,97.342,152.504,1,1,0,0,0,0,3.381,2.00,5994.06,0.00,0.077,-1068.250,128.506,698.798,0,0
296.041,-1068.255,128.508,698.796,-0.002,0.002,-0.001,0.305,-0.001,-0.414,-102.91,-0.299564,-1.102592,0.042474,0.006664,0.011611,0.033394,14726,839,2601,-257,-32,24,1,12.9852345,77.5390792,893.80,0.000,299.45,150.55,1.97,-1192.563,33.955,692.253,124.309,94.553,156.182,1,1,0,0,0,0,4.382,2.00,6286.47,0.00,0.076,-1068.255,128.508,698.796,0,0
297.042,-1068.266,128.504,698.795,0.003,0.000,-0.004,0.128,-0.384,0.040,-102.81,-0.298654,-1.086439,0.042008,0.052059,0.022434,0.027351,15427,616,3428,-144,192,-17,1,12.9852550,77.5390192,894.00,0.000,299.45,150.55,1.97,-1199.289,36.254,692.521,131.023,92.250,160.241,1,1,1,0,1,0,0.000,1.00,66.27,0.00,0.076,-1068.266,128.504,698.795,0,0
298.042,-1068.273,128.505,698.792,0.002,0.007,-0.004,0.156,0.819,-0.084,-102.94,-0.303045,-1.093087,0.043959,0.021433,0.031765,0.022845,15639,318,1275,334,796,-189,1,12.9852992,77.5388980,893.80,0.000,299.45,150.55,1.97,-1211.441,40.800,692.285,143.168,87.705,167.897,1,1,1,0,1,0,0.000,1.00,7267.60,0.00,0.075,-1068.273,128.505,698.792,0,0
299.042,-1068.278,128.511,698.785,0.014,0.014,-0.016,0.826,0.937,-0.270,-102.45,-0.290345,-1.100454,0.049711,-0.001254,-0.013854,0.020640,15377,517,1088,-356,-300,-78,1,12.9853232,77.5388362,895.70,0.000,299.45,150.55,2.19,-1218.449,43.575,694.269,150.171,84.936,172.527,1,1,0,0,0,0,0.000,1.00,6205.42,0.00,0.074,-1068.278,128.511,698.785,0,0
300.044,-1068.280,128.516,698.776,-0.046,0.048,-0.011,-0.739,0.053,0.348,-104.60,-0.305500,-1.107530,0.060927,-0.012489,0.014718,0.027260,16053,740,3152,543,-317,-101,1,12.9853473,77.5387802,896.50,0.000,299.45,150.55,2.19,-1222.517,45.369,694.776,154.238,83.148,175.222,1,1,0,0,0,0,2.676,2.00,6399.32,0.00,0.074,-1068.280,128.516,698.776,0,0
301.044,-1068.282,128.554,698.770,-0.036,0.046,-0.026,-0.888,1.313,-0.742,-101.74,-0.306694,-1.108504,0.062460,0.016422,0.004537,0.016547,14940,-703,600,385,25,214,1,12.9853473,77.5387802,896.50,0.000,299.45,150.55,2.19,-1224.512,46.250,695.018,156.230,82.304,176.584,1,1,0,0,0,0,3.676,2.00,6497.98,0.00,0.073,-1068.282,128.554,698.770,0,0
302.045,-1068.280,128.633,698.764,0.091,0.293,0.006,-0.137,0.654,0.339,-97.68,-0.304044,-1.102374,0.067503,0.014437,0.004096,0.016937,16190,455,2664,-819,126,248,1,12.9853758,77.5387243,896.50,0.000,299.45,150.55,1.97,-1230.852,49.571,694.978,162.572,79.062,180.778,1,1,0,0,0,0,4.678,2.00,8412.42,0.00,0.068,-1068.280,128.633,698.764,0,0
303.046,-1068.364,128.191,698.816,0.051,0.057,0.038,0.438,0.860,-0.786,-95.32,-0.317822,-1.067956,0.085735,0.008146,-0.010025,0.039939,14477,641,1063,-682,-291,148,1,12.9854057,77.5386755,895.50,0.000,299.45,150.55,1.97,-1236.323,53.050,693.833,167.959,75.140,184.001,1,1,1,0,1,0,0.000,1.00,87.71,0.00,0.068,-1068.364,128.191,698.816,0,0
304.047,-1068.365,128.195,698.813,-0.060,-0.028,-0.111,-0.351,-0.642,-0.529,-95.01,-0.319212,-1.069372,0.081763,0.010527,-0.009818,0.039463,14753,679,2114,2519,-5816,-352,1,12.9854515,77.5385718,895.00,0.000,299.45,150.55,1.97,-1246.835,57.653,693.478,178.470,70.543,191.906,1,1,1,0,1,0,0.000,1.00,9482.57,0.00,0.067,-1068.365,128.195,698.813,0,0
305.049,-1068.293,128.226,698.866,-0.048,-0.020,-0.002,-0.532,0.179,-0.302,-93.65,-0.276880,-1.098143,0.057141,0.038175,-0.017891,0.036382,15252,268,1450,222,353,-13,1,12.9854742,77.5385178,895.00,0.000,299.45,150.55,2.20,-1253.406,60.470,693.477,185.113,67.757,197.124,1,1,0,0,0,0,0.000,1.00,8029.46,0.00,0.059,-1068.293,128.226,698.866,0,0
306.049,-1068.339,128.179,698.866,-0.055,-0.043,-0.022,-1.057,-0.694,0.171,-93.38,-0.270394,-1.104317,0.061280,0.029908,-0.003559,0.038947,15978,193,3090,82,266,-75,1,12.9854948,77.5384665,894.60,0.000,299.45,150.55,1.97,-1257.801,62.257,693.112,189.462,65.923,200.603,1,1,0,0,0,0,2.969,2.00,10368.57,0.00,0.057,-1068.339,128.179,698.866,0,0
307.050,-1068.357,128.170,698.869,-0.041,-0.041,-0.020,-0.900,-1.355,-0.096,-92.86,-0.255605,-1.129335,0.060079,0.026060,0.023726,0.036305,15379,-392,4529,-762,-53,71,1,12.9855128,77.5384167,895.00,0.000,299.45,150.55,1.97,-1260.589,63.309,693.222,192.232,64.861,202.880,1,1,0,0,0,0,3.970,2.00,10608.85,0.00,0.056,-1068.357,128.170,698.869,0,0
308.051,-1068.398,128.161,698.868,-0.054,-0.023,-0.025,-0.186,0.241,-1.186,-93.31,-0.237620,-1.150514,0.056888,-0.008404,-0.009183,0.008810,13614,654,1388,41,560,-219,1,12.9855128,77.5384167,895.00,0.000,299.45,150.55,1.97,-1264.039,64.574,693.505,195.641,63.588,205.715,1,1,0,0,0,0,4.971,2.00,10905.14,0.00,0.054,-1068.398,128.161,698.868,0,0
309.051,-1068.410,128.171,698.867,-0.054,-0.018,-0.013,-0.726,-0.051,-0.422,-93.84,-0.200026,-1.182783,0.054110,-0.022281,-0.021399,-0.005074,15079,-180,2102,-190,135,-185,1,12.9855292,77.5383642,895.80,0.000,299.45,150.55,1.97,-1269.886,66.417,694.349,201.477,61.754,210.729,1,1,1,0,1,0,0.000,1.00,11441.23,0.00,0.049,-1068.410,128.171,698.867,0,0
310.053,-1068.502,128.126,698.888,-0.393,-0.107,0.008,-1.056,0.961,0.249,-94.79,-0.193661,-1.212579,0.055496,-0.015951,-0.004470,-0.007774,16390,-56,1500,136,-758,-53,1,12.9855477,77.5383122,896.60,0.000,299.45,150.55,1.97,-1275.797,68.588,695.185,207.295,59.538,215.676,1,1,0,0,0,0,0.000,1.00,11983.52,0.00,0.048,-1068.502,128.126,698.888,0,0
311.053,-1068.368,128.115,698.878,-0.225,0.098,-0.046,-1.132,0.709,0.771,-96.55,-0.201174,-1.309425,0.097926,0.014693,0.025648,-0.007073,17405,-715,1764,182,643,-221,1,12.9855860,77.5382063,896.80,0.000,299.45,150.55,1.97,-1286.494,72.536,695.270,218.126,55.578,225.095,1,1,0,0,0,0,2.251,2.00,13051.02,0.00,0.045,-1068.368,128.115,698.878,0,0
312.054,-1068.393,128.137,698.874,-0.160,0.088,-0.051,-0.120,-0.142,-0.247,-97.37,-0.218290,-1.390162,0.086708,0.008066,0.010633,-0.000806,15230,293,2202,-457,88,-55,1,12.9856107,77.5381522,896.80,0.000,299.45,150.55,1.97,-1292.628,75.392,695.269,224.235,52.744,230.355,1,1,0,0,0,0,3.251,2.00,13666.44,0.00,0.044,-1068.393,128.137,698.874,0,0
313.055,-1068.396,128.155,698.865,-0.000,-0.007,-0.004,-0.044,-0.965,-0.058,-97.00,-0.205183,-1.419771,0.066784,0.033036,-0.030906,0.035850,15456,542,2763,-141,-60,51,1,12.9856375,77.5380967,897.10,0.000,299.45,150.55,1.97,-1297.946,78.016,695.540,229.551,50.139,234.963,1,1,0,0,0,0,4.253,2.00,14216.03,0.00,0.044,-1068.396,128.155,698.865,0,0
314.056,-1068.402,128.149,698.865,-0.006,-0.004,-0.000,-0.186,-0.254,0.096,-96.28,-0.210913,-1.417823,0.067892,0.033160,-0.003927,0.058997,15780,467,1951,387,-69,313,1,12.9856632,77.5380383,897.60,0.000,299.45,150.55,1.97,-1301.097,79.460,695.776,232.695,48.689,237.734,1,1,1,0,1,0,0.000,1.00,145.66,0.00,0.043,-1068.402,128.149,698.865,0,0
315.057,-1068.414,128.145,698.865,-0.003,0.002,0.012,-0.648,-0.360,0.896,-91.75,-0.211196,-1.417468,0.068610,0.033229,-0.003935,0.058993,17231,-230,2914,20,-115,463,1,12.9856632,77.5380383,897.60,0.000,299.45,150.55,1.97,-1305.165,81.277,696.102,236.752,46.869,241.346,1,1,1,0,1,0,0.000,1.00,14995.35,0.00,0.041,-1068.414,128.145,698.865,0,0
316.058,-1068.415,128.122,698.866,0.059,-0.106,-0.020,0.343,-1.208,0.137,-84.26,-0.208824,-1.416480,0.066752,0.032386,-0.004195,0.059153,16094,-665,2888,-756,-645,839,1,12.9856892,77.5379835,898.00,0.000,299.45,150.55,2.09,-1311.373,84.298,696.512,242.958,43.823,246.879,1,1,0,0,0,0,0.000,1.00,13940.99,0.00,0.039,-1068.415,128.122,698.866,0,0
317.059,-1068.267,127.082,698.903,0.505,-1.280,0.003,-1.362,-0.812,0.777,-76.97,-0.160459,-1.394962,0.054370,0.016003,-0.010102,0.058538,17069,-2479,4853,1319,-3099,1140,1,12.9857385,77.5378792,898.50,0.000,299.45,150.55,2.09,-1321.986,89.411,696.962,253.719,37.671,256.500,1,1,0,0,0,0,2.544,2.00,15046.08,0.00,0.036,-1068.266,127.080,698.902,0,0
318.060,-1067.799,125.504,699.039,0.709,-1.712,-0.017,0.527,-0.963,-1.851,-69.92,-0.136804,-1.381790,0.050268,0.005816,-0.013677,0.057215,12692,-851,2750,744,586,401,1,12.9857605,77.5378303,899.20,0.000,299.45,150.55,1.97,-1328.115,92.224,697.770,260.316,33.280,262.435,1,1,0,0,0,0,3.545,2.00,17720.70,0.00,0.034,-1067.799,125.505,699.039,0,0
319.061,-1067.009,123.794,699.080,0.957,-2.426,-0.022,-0.008,-0.863,-0.497,-64.83,-0.127726,-1.385566,0.049164,0.004433,-0.012171,0.056266,14842,455,1563,290,-116,566,1,12.9857835,77.5377815,900.00,0.000,299.45,150.55,1.97,-1332.813,94.500,698.494,265.804,29.294,267.414,1,1,0,0,0,0,4.547,2.00,18390.51,0.00,0.025,-1067.009,123.792,699.080,0,0
320.062,-1067.207,127.325,699.344,0.303,-0.730,0.132,-0.589,-1.626,0.499,-49.52,-0.071992,-1.428981,0.052067,0.013846,0.005198,0.030229,16657,-156,3414,200,300,388,1,12.9858018,77.5377303,900.20,0.000,299.45,150.55,1.97,-1336.561,95.850,698.612,269.354,31.475,271.187,1,1,1,0,1,0,0.000,1.00,189.50,0.00,0.023,-1067.206,127.320,699.344,0,0
321.063,-1065.924,125.000,699.481,0.737,-0.963,0.206,0.197,-0.316,-0.207,-44.65,-0.054525,-1.408026,0.070876,0.051781,0.013066,0.023242,15117,679,2877,153,143,277,1,12.9858018,77.5377303,900.20,0.000,299.45,150.55,1.97,-1338.410,96.512,698.667,272.485,28.488,273.970,1,1,1,0,1,0,0.000,1.00,19248.90,0.00,0.022,-1065.927,125.006,699.481,0,0
322.063,-1066.408,125.169,699.521,-0.252,0.210,0.071,-0.456,0.774,0.210,-45.45,-0.117303,-1.399629,0.150267,0.026085,0.030574,0.051867,16094,666,2438,-486,180,360,1,12.9858172,77.5376753,900.60,0.000,299.45,150.55,2.09,-1344.674,98.280,699.096,278.266,26.889,279.562,1,1,0,0,0,0,0.000,1.00,17859.82,0.00,0.016,-1066.408,125.168,699.521,0,0
323.063,-1067.710,127.574,699.337,-0.047,0.287,0.007,-0.021,0.851,0.391,-42.62,-0.075539,-1.483684,0.187655,0.033380,-0.016197,0.070179,16606,467,1073,-267,-208,765,1,12.9858285,77.5376192,900.70,0.000,299.45,150.55,1.97,-1350.917,99.516,699.166,283.207,28.058,284.593,1,1,0,0,0,0,2.824,2.00,20826.97,0.00,0.013,-1067.710,127.573,699.337,0,0
324.064,-1068.217,128.557,699.284,-0.414,0.562,0.043,-0.725,0.199,0.421,-31.14,-0.023263,-1.415671,0.191593,0.010427,-0.026411,0.072602,16832,-230,586,-134,-33,906,1,12.9858480,77.5375055,900.50,0.000,299.45,150.55,1.97,-1362.534,101.529,698.954,294.317,27.028,295.556,1,1,0,0,0,0,3.825,2.00,22461.99,0.00,0.004,-1068.217,128.556,699.285,0,0
325.065,-1068.753,129.032,699.261,-1.035,0.336,-0.050,-1.866,0.568,1.228,-19.97,-0.029120,-1.356038,0.230596,-0.000280,-0.036580,0.074405,17871,2320,23,-225,1565,1088,1,12.9858513,77.5374480,900.20,0.000,299.45,150.55,1.97,-1369.531,101.939,698.616,300.778,27.093,301.996,1,1,0,0,0,0,4.826,2.00,23439.72,0.00,0.003,-1068.754,129.032,699.261,0,0
326.067,-1070.604,129.355,699.047,-1.961,0.068,-0.273,-0.347,-0.874,0.120,-1.46,-0.042371,-1.358648,0.249841,0.002988,-0.034689,0.071283,16206,143,2888,-312,-1243,1781,1,12.9858545,77.5373995,900.30,0.000,299.45,150.55,1.97,-1374.318,102.268,698.754,303.713,27.087,304.919,1,1,0,0,1,0,5.827,2.00,239.57,0.00,0.002,-1070.605,129.355,699.047,0,0
327.068,-1069.260,129.072,699.393,-0.306,-0.036,-0.161,-1.226,0.411,-0.696,42.08,-0.090700,-1.287052,0.222794,0.017917,-0.053354,0.064148,14217,2245,2663,1723,-2834,3788,1,12.9858613,77.5373638,900.50,0.000,299.45,150.55,1.97,-1375.736,102.560,698.835,306.476,26.512,307.621,1,1,0,0,1,0,6.828,2.00,243.61,0.00,0.100,-1069.265,129.072,699.392,0,0
328.068,-1067.871,130.184,699.887,-0.421,0.861,0.330,-1.381,-1.425,1.169,116.91,-0.133548,-1.164983,0.202033,0.035363,-0.061331,0.071900,16533,4761,3726,2522,1736,6255,1,12.9858613,77.5373638,900.50,0.000,299.45,150.55,1.97,-1378.174,103.055,698.964,310.303,27.129,311.487,1,1,0,0,1,0,7.829,2.00,250.04,0.00,0.096,-1067.871,130.184,699.887,0,0
329.069,-1068.395,130.843,700.292,-0.734,-0.741,0.474,2.672,-0.956,-1.376,-142.52,-0.270323,-1.130634,0.246102,0.042944,-0.051239,0.068644,13697,2868,923,-304,791,5149,1,12.9858640,77.5373395,900.60,0.000,299.45,150.55,1.97,-1380.853,103.333,699.061,312.458,27.509,313.667,1,1,0,0,1,0,8.830,2.00,253.62,0.00,0.095,-1068.395,130.842,700.292,0,0
330.071,-1069.259,129.118,700.602,0.032,-1.941,0.250,0.847,-1.618,0.504,-97.60,-0.577707,-0.991663,0.262661,0.028477,-0.056476,0.049309,16245,914,5165,691,173,1233,1,12.9858620,77.5373172,900.90,0.000,299.45,150.55,1.97,-1383.337,103.042,699.397,314.078,26.076,315.158,1,1,0,0,1,0,9.831,2.00,256.09,0.00,0.096,-1069.257,129.120,700.602,0,0
331.071,-1068.766,129.908,700.074,-0.005,0.006,0.001,-0.502,0.350,1.708,-88.06,-0.138409,-0.084019,0.124668,0.034598,0.007065,0.018113,18400,430,4753,-287,297,-111,1,12.9858363,77.5372710,900.60,0.000,299.45,150.55,1.97,-1388.579,99.891,699.010,319.813,30.016,321.218,1,1,0,0,1,0,10.832,3.00,265.86,0.00,0.095,-1068.766,129.908,700.074,0,0
332.072,-1068.715,129.972,700.096,-0.049,0.044,-0.010,-0.237,1.040,-0.156,-88.20,-0.124600,-0.188210,0.130061,0.006922,-0.035161,-0.001670,15634,1088,2175,-197,316,-121,1,12.9857910,77.5372543,900.70,0.000,299.45,150.55,1.97,-1389.908,94.978,699.150,321.192,34.994,323.093,1,1,0,0,1,0,11.833,3.00,268.98,0.00,0.095,-1068.715,129.972,700.096,0,0
333.073,-1068.834,129.915,700.044,-0.059,0.120,-0.049,-0.314,0.580,0.326,-87.16,-0.185830,-0.148648,0.114802,0.018766,0.000610,0.010425,16286,789,3026,-72,11,88,1,12.9857328,77.5372458,900.10,0.000,299.45,150.55,1.97,-1390.461,90.633,698.730,321.627,39.282,324.017,1,1,0,0,1,0,12.834,3.00,270.54,0.00,0.093,-1068.834,129.915,700.044,0,0
334.074,-1068.843,129.966,700.029,-0.011,0.076,0.009,-0.527,0.565,0.187,-86.31,-0.193853,-0.151428,0.109334,0.022409,-0.003432,0.027077,16111,-131,3239,-336,-614,172,1,12.9857328,77.5372458,900.10,0.000,299.45,150.55,1.97,-1390.757,88.472,698.517,321.913,41.494,324.576,1,1,0,0,1,0,13.835,3.00,271.45,0.00,0.091,-1068.843,129.966,700.029,0,0
335.075,-1068.875,130.195,699.966,-0.156,0.659,-0.200,-0.422,1.350,-0.204,-85.21,-0.203799,-0.161019,0.109048,0.021566,0.007169,0.025805,15684,715,1738,-137,-71,104,1,12.9856712,77.5372395,899.50,0.000,299.45,150.55,1.97,-1391.461,81.328,697.892,322.586,48.867,326.266,1,1,0,0,1,0,14.835,3.00,274.28,0.00,0.091,-1068.875,130.195,699.966,0,0
336.075,-1391.917,75.558,696.406,-0.148,0.682,-0.136,-0.084,0.317,0.045,-84.06,-0.245433,-0.158467,0.102099,0.038550,-0.010810,0.019611,15785,392,3026,-129,-779,-2,1,12.9856080,77.5372348,897.90,0.000,299.45,150.55,1.97,-1391.953,74.337,696.197,0.036,1.220,1.221,1,1,1,0,1,1,0.000,1.00,0.42,0.00,0.090,-1391.917,75.558,696.406,0,0
337.076,-1391.916,75.081,696.391,-0.001,-0.003,-0.023,0.587,0.696,-1.008,-83.31,-0.272755,-0.178294,0.064571,0.022742,-0.028708,0.012601,14059,1325,1387,119,322,74,1,12.9854683,77.5372283,895.20,0.000,299.45,150.55,1.97,-1392.613,59.518,693.648,0.697,15.562,15.578,1,1,1,0,0,0,0.000,1.00,59.16,0.00,0.089,-1391.916,75.081,696.391,0,0
338.077,-1391.917,75.062,696.390,0.009,-0.019,0.025,-0.109,-0.136,0.351,-82.95,-0.272639,-0.178314,0.063812,0.022149,-0.028229,0.011116,16385,-168,2400,-478,-203,132,1,12.9853955,77.5372235,893.60,0.000,299.45,150.55,1.97,-1393.134,51.463,692.048,1.218,23.598,23.630,1,1,0,0,0,0,0.000,1.00,136.50,0.00,0.089,-1391.917,75.062,696.390,0,0
339.078,-1391.922,75.058,696.397,0.004,-0.036,0.015,0.128,-0.964,1.390,-81.81,-0.272994,-0.173895,0.059163,0.027932,-0.025806,0.002622,18061,19,3377,-706,912,49,1,12.9853267,77.5372202,892.20,0.000,299.45,150.55,1.97,-1393.460,44.536,690.774,1.538,30.522,30.561,1,1,0,0,0,0,2.692,2.00,228.32,0.00,0.089,-1391.922,75.058,696.397,0,0
340.078,-1391.895,74.993,696.394,0.004,-0.003,-0.001,0.483,0.361,-0.402,-82.70,-0.294001,-0.187805,0.061829,-0.003204,0.014166,0.026950,15159,616,1312,75,144,-54,1,12.9852577,77.5372183,891.20,0.000,299.45,150.55,1.97,-1393.586,40.555,690.203,1.691,34.438,34.480,1,1,0,0,0,0,3.692,2.00,290.05,0.00,0.088,-1391.895,74.993,696.394,0,0
341.079,-1391.902,75.000,696.408,-0.015,-0.011,-0.008,0.546,-1.132,-0.032,-82.86,-0.289924,-0.186780,0.054690,0.002328,0.008117,0.038514,15623,839,3051,-802,704,199,1,12.9852577,77.5372183,891.20,0.000,299.45,150.55,1.97,-1393.712,35.687,689.580,1.810,39.313,39.355,1,1,0,0,0,0,4.692,2.00,377.13,0.00,0.084,-1391.902,75.000,696.408,0,0
342.080,-1391.929,74.743,696.374,-0.002,-0.011,-0.004,-0.132,-0.640,0.063,-84.05,-0.268192,-0.173629,0.049961,0.030305,-0.009250,0.044647,15848,156,2575,305,-39,-18,1,12.9851837,77.5372157,890.20,0.000,299.45,150.55,1.97,-1394.015,27.053,688.529,2.085,47.690,47.735,1,1,1,0,1,0,0.000,1.00,6.03,0.00,0.084,-1391.929,74.743,696.374,0,0
343.081,-1391.933,74.708,696.383,-0.052,-0.038,-0.001,-0.387,-0.560,-1.117,-85.83,-0.266784,-0.174262,0.051513,0.030617,-0.009167,0.036725,13699,492,3037,758,-928,-145,1,12.9851103,77.5372137,889.90,0.000,299.45,150.55,1.97,-1394.231,18.661,688.306,2.298,56.048,56.095,1,1,1,0,1,0,0.000,1.00,818.41,0.00,0.085,-1391.934,74.708,696.383,0,0
344.082,-1391.919,74.904,696.375,-0.003,-0.001,0.002,-0.363,0.101,0.133,-83.21,-0.274434,-0.172709,0.041809,0.035423,0.032893,0.013719,16011,-367,2312,-99,657,41,1,12.9849733,77.5371972,889.30,0.000,299.45,150.55,1.97,-1395.989,4.749,687.747,4.070,70.155,70.273,1,1,0,0,0,0,0.000,1.00,1277.09,0.00,0.085,-1391.919,74.904,696.375,0,0
345.083,-1391.912,74.871,696.378,-0.001,0.004,-0.001,0.257,0.541,-1.398,-84.39,-0.283613,-0.177630,0.041238,0.039655,0.049472,0.042591,13348,1063,1449,344,-359,79,1,12.9849112,77.5371900,888.60,0.000,299.45,150.55,1.97,-1396.806,-2.432,687.016,4.893,77.302,77.457,1,1,0,0,0,0,2.987,2.00,1550.89,0.00,0.084,-1391.912,74.871,696.378,0,0
346.084,-1391.904,74.891,696.378,-0.001,-0.032,-0.005,0.360,-0.857,0.931,-83.73,-0.265729,-0.190106,0.038166,-0.000813,0.001175,0.035453,16861,1138,4440,33,469,30,1,12.9848348,77.5371845,887.70,0.000,299.45,150.55,1.97,-1397.368,-10.576,686.147,5.463,85.467,85.641,1,1,0,0,0,0,3.988,2.00,1894.94,0.00,0.085,-1391.904,74.891,696.378,0,0
347.084,-1391.904,74.853,696.374,-0.009,-0.051,0.005,0.156,-0.990,0.111,-83.73,-0.266125,-0.189347,0.035934,0.001049,0.003720,0.034698,15599,591,4102,625,-633,-307,1,12.9848348,77.5371845,887.70,0.000,299.45,150.55,1.97,-1397.368,-10.576,686.147,5.463,85.429,85.603,1,1,0,0,0,0,4.988,2.00,1893.04,0.00,0.084,-1391.904,74.853,696.374,0,0
348.085,-1391.899,74.728,696.365,-0.031,-0.021,0.002,-0.105,-0.239,-0.440,-84.56,-0.267324,-0.191538,0.033878,0.003738,0.003769,0.034174,14735,1176,2851,170,776,-208,1,12.9847620,77.5371812,885.60,0.000,299.45,150.55,1.97,-1397.726,-18.631,684.047,5.826,93.358,93.540,1,1,1,0,1,0,0.000,1.00,2266.56,0.00,0.083,-1391.899,74.728,696.365,0,0
349.086,-1391.898,74.731,696.365,-0.067,-0.005,-0.003,-0.752,-0.470,0.367,-85.07,-0.271957,-0.185981,0.033661,0.017222,0.013888,0.030687,16187,417,3463,899,-493,-164,1,12.9846892,77.5371750,884.00,0.000,299.45,150.55,1.97,-1398.398,-26.686,682.447,6.500,101.417,101.625,1,1,0,0,0,0,0.000,1.00,2678.82,0.00,0.080,-1391.898,74.731,696.365,0,0
350.087,-1391.860,74.461,696.416,-0.368,0.118,0.029,-0.788,1.240,0.438,-82.44,-0.295308,-0.213188,0.027931,0.000821,0.039112,0.012464,16513,1537,1524,415,-1562,118,1,12.9845210,77.5371607,884.00,0.000,299.45,150.55,1.97,-1399.951,-45.296,682.446,8.091,119.757,120.030,1,1,0,0,0,0,2.285,2.00,3717.18,0.00,0.079,-1391.860,74.461,696.416,0,0
351.088,-1391.948,74.803,696.351,-0.212,0.624,-0.080,-0.431,0.654,0.177,-80.67,-0.306000,-0.196514,0.066307,0.026140,0.040392,0.018363,16000,206,3012,188,-742,15,1,12.9844270,77.5371540,884.50,0.000,299.45,150.55,1.97,-1400.679,-55.697,682.946,8.731,130.499,130.791,1,1,0,0,0,0,3.286,2.00,4397.58,0.00,0.079,-1391.948,74.803,696.352,0,0
