lat,lon
12.9971748,77.4783077
12.99713,77.4782952
12.99713,77.4782952
12.9970858,77.4782837
12.9970373,77.4782723
12.9969512,77.4782562
12.9969085,77.4782505
12.9968665,77.4782412
12.9968665,77.4782412
12.9968265,77.4782327
12.9967887,77.4782255
12.9967188,77.478204
12.9966803,77.4781968
12.9966435,77.478194
12.9966435,77.478194
12.9966113,77.4781932
12.9965778,77.4781937
12.9965425,77.4781925
12.9964593,77.4782067
12.996422,77.478215
12.996385,77.478235
12.996385,77.478235
12.9963507,77.4782608
12.9963208,77.4782918
12.9962845,77.4783803
12.9962698,77.4784278
12.9962518,77.478474
12.9962518,77.478474
12.9962353,77.4785107
12.9962267,77.4785328
12.9962213,77.4785542
12.9962208,77.4785597
12.9962193,77.4785667
12.9962193,77.4785667
12.9962165,77.4785765
12.9962078,77.4785898
12.9961768,77.4786065
12.9961562,77.4786097
12.996133,77.4786102
12.996109,77.4786085
12.996109,77.4786085
12.9960878,77.4786073
12.9960605,77.4786028
12.9959912,77.4785678
12.9959513,77.4785475
12.9959087,77.4785278
12.9959087,77.4785278
12.9958628,77.4785077
12.9958207,77.4784898
12.9957402,77.4784595
12.9957037,77.4784428
12.9956635,77.4784265
12.9956635,77.4784265
12.995624,77.4784087
12.9955887,77.478389
12.9955548,77.4783695
12.995477,77.4783343
12.9954323,77.478329
12.9954323,77.478329
12.9953857,77.4783242
12.9953367,77.4783158
12.995287,77.4783063
12.9951998,77.4782867
12.9951688,77.4782773
12.995144,77.47827
12.995144,77.47827
12.9951168,77.4782637
12.9950897,77.47825
12.9950287,77.4782312
12.9949982,77.4782222
12.994967,77.4782078
12.994967,77.4782078
12.9949348,77.4781975
12.9949082,77.4781818
12.9948482,77.4781352
12.9948137,77.4781113
12.9947787,77.4780868
12.9947787,77.4780868
12.9947433,77.4780595
12.9947107,77.4780355
12.9946305,77.4779907
12.9945857,77.4779677
12.994541,77.4779465
12.994541,77.4779465
12.9944927,77.4779262
12.9944397,77.4779043
12.994323,77.4778662
12.994259,77.477844
12.9941915,77.4778205
12.9941202,77.4777937
12.9941202,77.4777937
12.9940475,77.4777645
12.9939745,77.4777353
12.993823,77.4776683
12.9937415,77.4776413
12.9936648,77.4776097
12.9936648,77.4776097
12.9935902,77.4775778
12.993519,77.4775455
12.9933702,77.4774827
12.9932938,77.4774525
12.9932153,77.4774245
12.9932153,77.4774245
12.9931348,77.477398
12.9930525,77.4773723
12.9928892,77.4773203
12.992808,77.477293
12.9927278,77.4772617
12.9927278,77.4772617
12.9926457,77.4772312
12.9925618,77.4772068
12.9923887,77.4771747
12.9923033,77.4771597
12.9922202,77.477146
12.9922202,77.477146
12.9921367,77.477135
12.9920502,77.4771228
12.9918767,77.4771023
12.9917902,77.4770905
12.9917057,77.4770752
12.9917057,77.4770752
12.9916205,77.4770562
12.9915387,77.4770347
12.9913818,77.4769832
12.9913068,77.4769532
12.9912372,77.4769207
12.9911682,77.4768853
12.9911682,77.4768853
12.9910962,77.476846
12.9910243,77.476803
12.9908802,77.4767228
12.9908143,77.4766828
12.9907552,77.476644
12.9907552,77.476644
12.990702,77.4766045
12.9906568,77.4765657
12.9905718,77.4764853
12.9905323,77.4764525
12.9904977,77.4764252
12.9904977,77.4764252
12.9904687,77.4764052
12.9904477,77.4763905
12.9904072,77.4763638
12.9903815,77.4763495
12.9903463,77.476331
12.9903463,77.476331
12.9903057,77.47631
12.9902595,77.476287
12.9901535,77.4762405
12.9900962,77.476214
12.9900373,77.476183
